cp1x,cp1y,cp2x,cp2y,cp3x,cp3y,cp4x,cp4y,angleX,angleY,angleZ
0,0,250,22,250,501,0,523,0,-60.0,0
0,0,287,21,287,501,0,521,0,-55.0,0
0,0,322,19,322,501,0,520,0,-50.0,0
0,0,354,18,354,501,0,518,0,-45.0,0
0,0,383,16,383,501,0,517,0,-40.0,0
0,0,410,14,410,500,0,515,0,-35.0,0
0,0,433,13,433,500,0,513,0,-30.0,0
0,0,453,11,453,500,0,511,0,-25.0,0
0,0,470,9,470,500,0,509,0,-20.0,0
0,0,483,6,483,500,0,507,0,-15.0,0
0,0,492,4,492,500,0,504,0,-10.0,0
0,0,498,2,498,500,0,502,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,498,-2,498,500,0,498,0,5.0,0
0,0,492,-4,492,500,0,496,0,10.0,0
0,0,483,-6,483,500,0,494,0,15.0,0
0,0,470,-9,470,500,0,492,0,20.0,0
0,0,453,-11,453,500,0,490,0,25.0,0
0,0,433,-13,433,500,0,488,0,30.0,0
0,0,410,-14,410,500,0,486,0,35.0,0
0,0,383,-16,383,501,0,484,0,40.0,0
0,0,354,-18,354,501,0,483,0,45.0,0
0,0,322,-19,322,501,0,482,0,50.0,0
0,0,287,-21,287,501,0,480,0,55.0,0
0,0,250,-22,250,501,0,479,0,60.0,0
0,0,212,-23,212,501,0,478,0,65.0,0
0,0,171,-24,171,501,0,478,0,70.0,0
0,0,130,-24,130,501,0,477,0,75.0,0
0,0,87,-25,87,501,0,477,0,80.0,0
0,0,44,-25,44,501,0,476,0,85.0,0
0,0,485,0,511,45,-26,45,-85.0,0,0
0,0,486,0,511,91,-26,91,-80.0,0,0
0,0,486,0,511,135,-25,135,-75.0,0,0
0,0,486,0,511,178,-24,178,-70.0,0,0
0,0,487,0,510,220,-24,220,-65.0,0,0
0,0,487,0,510,259,-22,259,-60.0,0,0
0,0,488,0,509,297,-21,297,-55.0,0,0
0,0,489,0,509,332,-20,332,-50.0,0,0
0,0,490,0,508,364,-18,364,-45.0,0,0
0,0,491,0,507,393,-17,393,-40.0,0,0
0,0,492,0,506,419,-15,419,-35.0,0,0
0,0,493,0,505,442,-13,442,-30.0,0,0
0,0,494,0,504,461,-11,461,-25.0,0,0
0,0,495,0,504,476,-9,476,-20.0,0,0
0,0,496,0,503,488,-7,488,-15.0,0,0
0,0,497,0,502,496,-4,496,-10.0,0,0
0,0,499,0,501,500,-2,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,0,499,496,2,496,5.0,0,0
0,0,503,0,498,489,4,489,10.0,0,0
0,0,504,0,498,478,6,478,15.0,0,0
0,0,505,0,497,464,8,464,20.0,0,0
0,0,506,0,496,446,10,446,25.0,0,0
0,0,508,0,495,425,12,425,30.0,0,0
0,0,509,0,495,401,14,401,35.0,0,0
0,0,510,0,494,374,16,374,40.0,0,0
0,0,511,0,494,344,17,344,45.0,0,0
0,0,512,0,493,312,19,312,50.0,0,0
0,0,513,0,493,278,20,278,55.0,0,0
0,0,513,0,492,242,21,242,60.0,0,0
0,0,514,0,492,204,22,204,65.0,0,0
0,0,515,0,492,165,23,165,70.0,0,0
0,0,515,0,492,125,23,125,75.0,0,0
0,0,515,0,491,84,24,84,80.0,0,0
0,0,515,0,491,42,24,42,85.0,0,0
0,0,44,15,44,491,0,526,0,-85.0,0
0,0,87,15,87,491,0,526,0,-80.0,0
0,0,130,15,130,491,0,525,0,-75.0,0
0,0,171,14,171,492,0,525,0,-70.0,0
0,0,212,14,212,492,0,524,0,-65.0,0
0,0,250,13,250,492,0,523,0,-60.0,0
0,0,287,12,287,493,0,521,0,-55.0,0
0,0,322,12,322,493,0,520,0,-50.0,0
0,0,354,11,354,494,0,518,0,-45.0,0
0,0,383,10,383,494,0,517,0,-40.0,0
0,0,410,9,410,495,0,515,0,-35.0,0
0,0,433,8,433,495,0,513,0,-30.0,0
0,0,453,6,453,496,0,511,0,-25.0,0
0,0,470,5,470,497,0,509,0,-20.0,0
0,0,483,4,483,497,0,507,0,-15.0,0
0,0,492,3,492,498,0,504,0,-10.0,0
0,0,498,1,498,499,0,502,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,498,-1,498,501,0,498,0,5.0,0
0,0,492,-3,492,502,0,496,0,10.0,0
0,0,483,-4,483,503,0,494,0,15.0,0
0,0,470,-5,470,504,0,492,0,20.0,0
0,0,453,-6,453,504,0,490,0,25.0,0
0,0,433,-8,433,505,0,488,0,30.0,0
0,0,410,-9,410,506,0,486,0,35.0,0
0,0,383,-10,383,507,0,484,0,40.0,0
0,0,354,-11,354,508,0,483,0,45.0,0
0,0,322,-12,322,508,0,482,0,50.0,0
0,0,287,-12,287,509,0,480,0,55.0,0
0,0,250,-13,250,510,0,479,0,60.0,0
0,0,212,-14,212,510,0,478,0,65.0,0
0,0,171,-14,171,511,0,478,0,70.0,0
0,0,130,-15,130,511,0,477,0,75.0,0
0,0,87,-15,87,511,0,477,0,80.0,0
0,0,44,-15,44,511,0,476,0,85.0,0
0,0,476,0,511,44,-15,44,-85.0,0,0
0,0,477,0,511,87,-15,87,-80.0,0,0
0,0,477,0,511,130,-15,130,-75.0,0,0
0,0,478,0,511,171,-14,171,-70.0,0,0
0,0,478,0,510,212,-14,212,-65.0,0,0
0,0,479,0,510,250,-13,250,-60.0,0,0
0,0,480,0,509,287,-12,287,-55.0,0,0
0,0,482,0,508,322,-12,322,-50.0,0,0
0,0,483,0,508,354,-11,354,-45.0,0,0
0,0,484,0,507,383,-10,383,-40.0,0,0
0,0,486,0,506,410,-9,410,-35.0,0,0
0,0,488,0,505,433,-8,433,-30.0,0,0
0,0,490,0,504,453,-6,453,-25.0,0,0
0,0,492,0,504,470,-5,470,-20.0,0,0
0,0,494,0,503,483,-4,483,-15.0,0,0
0,0,496,0,502,492,-3,492,-10.0,0,0
0,0,498,0,501,498,-1,498,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,502,0,499,498,1,498,5.0,0,0
0,0,504,0,498,492,3,492,10.0,0,0
0,0,507,0,497,483,4,483,15.0,0,0
0,0,509,0,497,470,5,470,20.0,0,0
0,0,511,0,496,453,6,453,25.0,0,0
0,0,513,0,495,433,8,433,30.0,0,0
0,0,515,0,495,410,9,410,35.0,0,0
0,0,517,0,494,383,10,383,40.0,0,0
0,0,518,0,494,354,11,354,45.0,0,0
0,0,520,0,493,322,12,322,50.0,0,0
0,0,521,0,493,287,12,287,55.0,0,0
0,0,523,0,492,250,13,250,60.0,0,0
0,0,524,0,492,212,14,212,65.0,0,0
0,0,525,0,492,171,14,171,70.0,0,0
0,0,525,0,491,130,15,130,75.0,0,0
0,0,526,0,491,87,15,87,80.0,0,0
0,0,526,0,491,44,15,44,85.0,0,0
0,0,42,24,42,491,0,515,0,-85.0,0
0,0,84,24,84,491,0,515,0,-80.0,0
0,0,125,23,125,492,0,515,0,-75.0,0
0,0,165,23,165,492,0,515,0,-70.0,0
0,0,204,22,204,492,0,514,0,-65.0,0
0,0,242,21,242,492,0,513,0,-60.0,0
0,0,278,20,278,493,0,513,0,-55.0,0
0,0,312,19,312,493,0,512,0,-50.0,0
0,0,344,17,344,494,0,511,0,-45.0,0
0,0,374,16,374,494,0,510,0,-40.0,0
0,0,401,14,401,495,0,509,0,-35.0,0
0,0,425,12,425,495,0,508,0,-30.0,0
0,0,446,10,446,496,0,506,0,-25.0,0
0,0,464,8,464,497,0,505,0,-20.0,0
0,0,478,6,478,498,0,504,0,-15.0,0
0,0,489,4,489,498,0,503,0,-10.0,0
0,0,496,2,496,499,0,501,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,500,-2,500,501,0,499,0,5.0,0
0,0,496,-4,496,502,0,497,0,10.0,0
0,0,488,-7,488,503,0,496,0,15.0,0
0,0,476,-9,476,504,0,495,0,20.0,0
0,0,461,-11,461,504,0,494,0,25.0,0
0,0,442,-13,442,505,0,493,0,30.0,0
0,0,419,-15,419,506,0,492,0,35.0,0
0,0,393,-17,393,507,0,491,0,40.0,0
0,0,364,-18,364,508,0,490,0,45.0,0
0,0,332,-20,332,509,0,489,0,50.0,0
0,0,297,-21,297,509,0,488,0,55.0,0
0,0,259,-22,259,510,0,487,0,60.0,0
0,0,220,-24,220,510,0,487,0,65.0,0
0,0,178,-24,178,511,0,486,0,70.0,0
0,0,135,-25,135,511,0,486,0,75.0,0
0,0,91,-26,91,511,0,486,0,80.0,0
0,0,45,-26,45,511,0,485,0,85.0,0
0,0,485,0,522,45,-16,45,-85.0,0,0
0,0,486,0,522,91,-15,91,-80.0,0,0
0,0,486,0,521,135,-15,135,-75.0,0,0
0,0,486,0,521,178,-15,178,-70.0,0,0
0,0,487,0,520,220,-14,220,-65.0,0,0
0,0,487,0,519,259,-13,259,-60.0,0,0
0,0,488,0,518,297,-13,297,-55.0,0,0
0,0,489,0,516,332,-12,332,-50.0,0,0
0,0,490,0,515,364,-11,364,-45.0,0,0
0,0,491,0,514,393,-10,393,-40.0,0,0
0,0,492,0,512,419,-9,419,-35.0,0,0
0,0,493,0,510,442,-8,442,-30.0,0,0
0,0,494,0,509,461,-6,461,-25.0,0,0
0,0,495,0,507,476,-5,476,-20.0,0,0
0,0,496,0,505,488,-4,488,-15.0,0,0
0,0,497,0,504,496,-3,496,-10.0,0,0
0,0,499,0,502,500,-1,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,0,498,496,1,496,5.0,0,0
0,0,503,0,497,489,3,489,10.0,0,0
0,0,504,0,495,478,4,478,15.0,0,0
0,0,505,0,493,464,5,464,20.0,0,0
0,0,506,0,492,446,6,446,25.0,0,0
0,0,508,0,490,425,7,425,30.0,0,0
0,0,509,0,489,401,8,401,35.0,0,0
0,0,510,0,488,374,9,374,40.0,0,0
0,0,511,0,487,344,10,344,45.0,0,0
0,0,512,0,486,312,11,312,50.0,0,0
0,0,513,0,485,278,12,278,55.0,0,0
0,0,513,0,484,242,13,242,60.0,0,0
0,0,514,0,483,204,13,204,65.0,0,0
0,0,515,0,483,165,14,165,70.0,0,0
0,0,515,0,482,125,14,125,75.0,0,0
0,0,515,0,482,84,14,84,80.0,0,0
0,0,515,0,482,42,14,42,85.0,0,0
0,0,42,14,42,482,0,515,0,-85.0,0
0,0,84,14,84,482,0,515,0,-80.0,0
0,0,125,14,125,482,0,515,0,-75.0,0
0,0,165,14,165,483,0,515,0,-70.0,0
0,0,204,13,204,483,0,514,0,-65.0,0
0,0,242,13,242,484,0,513,0,-60.0,0
0,0,278,12,278,485,0,513,0,-55.0,0
0,0,312,11,312,486,0,512,0,-50.0,0
0,0,344,10,344,487,0,511,0,-45.0,0
0,0,374,9,374,488,0,510,0,-40.0,0
0,0,401,8,401,489,0,509,0,-35.0,0
0,0,425,7,425,490,0,508,0,-30.0,0
0,0,446,6,446,492,0,506,0,-25.0,0
0,0,464,5,464,493,0,505,0,-20.0,0
0,0,478,4,478,495,0,504,0,-15.0,0
0,0,489,3,489,497,0,503,0,-10.0,0
0,0,496,1,496,498,0,501,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,500,-1,500,502,0,499,0,5.0,0
0,0,496,-3,496,504,0,497,0,10.0,0
0,0,488,-4,488,505,0,496,0,15.0,0
0,0,476,-5,476,507,0,495,0,20.0,0
0,0,461,-6,461,509,0,494,0,25.0,0
0,0,442,-8,442,510,0,493,0,30.0,0
0,0,419,-9,419,512,0,492,0,35.0,0
0,0,393,-10,393,514,0,491,0,40.0,0
0,0,364,-11,364,515,0,490,0,45.0,0
0,0,332,-12,332,516,0,489,0,50.0,0
0,0,297,-13,297,518,0,488,0,55.0,0
0,0,259,-13,259,519,0,487,0,60.0,0
0,0,220,-14,220,520,0,487,0,65.0,0
0,0,178,-15,178,521,0,486,0,70.0,0
0,0,135,-15,135,521,0,486,0,75.0,0
0,0,91,-15,91,522,0,486,0,80.0,0
0,0,45,-16,45,522,0,485,0,85.0,0
0,0,485,0,501,45,-36,45,-85.0,0,0
0,0,486,0,501,91,-36,91,-80.0,0,0
0,0,486,0,501,135,-35,135,-75.0,0,0
0,0,486,0,501,178,-34,178,-70.0,0,0
0,0,487,0,501,220,-33,220,-65.0,0,0
0,0,487,0,501,259,-31,259,-60.0,0,0
0,0,488,0,501,297,-30,297,-55.0,0,0
0,0,489,0,501,332,-28,332,-50.0,0,0
0,0,490,0,501,364,-25,364,-45.0,0,0
0,0,491,0,500,393,-23,393,-40.0,0,0
0,0,492,0,500,419,-21,419,-35.0,0,0
0,0,493,0,500,442,-18,442,-30.0,0,0
0,0,494,0,500,461,-15,461,-25.0,0,0
0,0,495,0,500,476,-12,476,-20.0,0,0
0,0,496,0,500,488,-9,488,-15.0,0,0
0,0,497,0,500,496,-6,496,-10.0,0,0
0,0,499,0,500,500,-3,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,0,500,496,3,496,5.0,0,0
0,0,503,0,500,489,6,489,10.0,0,0
0,0,504,0,500,478,9,478,15.0,0,0
0,0,505,0,500,464,12,464,20.0,0,0
0,0,506,0,500,446,15,446,25.0,0,0
0,0,508,0,500,425,17,425,30.0,0,0
0,0,509,0,500,401,20,401,35.0,0,0
0,0,510,0,500,374,22,374,40.0,0,0
0,0,511,0,501,344,24,344,45.0,0,0
0,0,512,0,501,312,26,312,50.0,0,0
0,0,513,0,501,278,28,278,55.0,0,0
0,0,513,0,501,242,29,242,60.0,0,0
0,0,514,0,501,204,31,204,65.0,0,0
0,0,515,0,501,165,32,165,70.0,0,0
0,0,515,0,501,125,33,125,75.0,0,0
0,0,515,0,501,84,33,84,80.0,0,0
0,0,515,0,501,42,34,42,85.0,0,0
0,0,45,16,45,501,0,537,0,-85.0,0
0,0,91,15,91,501,0,537,0,-80.0,0
0,0,135,15,135,501,0,536,0,-75.0,0
0,0,178,15,178,501,0,535,0,-70.0,0
0,0,220,14,220,501,0,534,0,-65.0,0
0,0,259,13,259,501,0,532,0,-60.0,0
0,0,297,13,297,501,0,530,0,-55.0,0
0,0,332,12,332,501,0,528,0,-50.0,0
0,0,364,11,364,501,0,526,0,-45.0,0
0,0,393,10,393,500,0,524,0,-40.0,0
0,0,419,9,419,500,0,521,0,-35.0,0
0,0,442,8,442,500,0,518,0,-30.0,0
0,0,461,6,461,500,0,515,0,-25.0,0
0,0,476,5,476,500,0,512,0,-20.0,0
0,0,488,4,488,500,0,509,0,-15.0,0
0,0,496,3,496,500,0,506,0,-10.0,0
0,0,500,1,500,500,0,503,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,496,-1,496,500,0,497,0,5.0,0
0,0,489,-3,489,500,0,494,0,10.0,0
0,0,478,-4,478,500,0,491,0,15.0,0
0,0,464,-5,464,500,0,488,0,20.0,0
0,0,446,-6,446,500,0,486,0,25.0,0
0,0,425,-7,425,500,0,483,0,30.0,0
0,0,401,-8,401,500,0,481,0,35.0,0
0,0,374,-9,374,500,0,478,0,40.0,0
0,0,344,-10,344,501,0,476,0,45.0,0
0,0,312,-11,312,501,0,475,0,50.0,0
0,0,278,-12,278,501,0,473,0,55.0,0
0,0,242,-13,242,501,0,471,0,60.0,0
0,0,204,-13,204,501,0,470,0,65.0,0
0,0,165,-14,165,501,0,469,0,70.0,0
0,0,125,-14,125,501,0,468,0,75.0,0
0,0,84,-14,84,501,0,468,0,80.0,0
0,0,42,-14,42,501,0,467,0,85.0,0
0,0,467,0,501,42,-14,42,-85.0,0,0
0,0,468,0,501,84,-14,84,-80.0,0,0
0,0,468,0,501,125,-14,125,-75.0,0,0
0,0,469,0,501,165,-14,165,-70.0,0,0
0,0,470,0,501,204,-13,204,-65.0,0,0
0,0,471,0,501,242,-13,242,-60.0,0,0
0,0,473,0,501,278,-12,278,-55.0,0,0
0,0,475,0,501,312,-11,312,-50.0,0,0
0,0,476,0,501,344,-10,344,-45.0,0,0
0,0,478,0,500,374,-9,374,-40.0,0,0
0,0,481,0,500,401,-8,401,-35.0,0,0
0,0,483,0,500,425,-7,425,-30.0,0,0
0,0,486,0,500,446,-6,446,-25.0,0,0
0,0,488,0,500,464,-5,464,-20.0,0,0
0,0,491,0,500,478,-4,478,-15.0,0,0
0,0,494,0,500,489,-3,489,-10.0,0,0
0,0,497,0,500,496,-1,496,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,503,0,500,500,1,500,5.0,0,0
0,0,506,0,500,496,3,496,10.0,0,0
0,0,509,0,500,488,4,488,15.0,0,0
0,0,512,0,500,476,5,476,20.0,0,0
0,0,515,0,500,461,6,461,25.0,0,0
0,0,518,0,500,442,8,442,30.0,0,0
0,0,521,0,500,419,9,419,35.0,0,0
0,0,524,0,500,393,10,393,40.0,0,0
0,0,526,0,501,364,11,364,45.0,0,0
0,0,528,0,501,332,12,332,50.0,0,0
0,0,530,0,501,297,13,297,55.0,0,0
0,0,532,0,501,259,13,259,60.0,0,0
0,0,534,0,501,220,14,220,65.0,0,0
0,0,535,0,501,178,15,178,70.0,0,0
0,0,536,0,501,135,15,135,75.0,0,0
0,0,537,0,501,91,15,91,80.0,0,0
0,0,537,0,501,45,16,45,85.0,0,0
0,0,42,34,42,501,0,515,0,-85.0,0
0,0,84,33,84,501,0,515,0,-80.0,0
0,0,125,33,125,501,0,515,0,-75.0,0
0,0,165,32,165,501,0,515,0,-70.0,0
0,0,204,31,204,501,0,514,0,-65.0,0
0,0,242,29,242,501,0,513,0,-60.0,0
0,0,278,28,278,501,0,513,0,-55.0,0
0,0,312,26,312,501,0,512,0,-50.0,0
0,0,344,24,344,501,0,511,0,-45.0,0
0,0,374,22,374,500,0,510,0,-40.0,0
0,0,401,20,401,500,0,509,0,-35.0,0
0,0,425,17,425,500,0,508,0,-30.0,0
0,0,446,15,446,500,0,506,0,-25.0,0
0,0,464,12,464,500,0,505,0,-20.0,0
0,0,478,9,478,500,0,504,0,-15.0,0
0,0,489,6,489,500,0,503,0,-10.0,0
0,0,496,3,496,500,0,501,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,500,-3,500,500,0,499,0,5.0,0
0,0,496,-6,496,500,0,497,0,10.0,0
0,0,488,-9,488,500,0,496,0,15.0,0
0,0,476,-12,476,500,0,495,0,20.0,0
0,0,461,-15,461,500,0,494,0,25.0,0
0,0,442,-18,442,500,0,493,0,30.0,0
0,0,419,-21,419,500,0,492,0,35.0,0
0,0,393,-23,393,500,0,491,0,40.0,0
0,0,364,-25,364,501,0,490,0,45.0,0
0,0,332,-28,332,501,0,489,0,50.0,0
0,0,297,-30,297,501,0,488,0,55.0,0
0,0,259,-31,259,501,0,487,0,60.0,0
0,0,220,-33,220,501,0,487,0,65.0,0
0,0,178,-34,178,501,0,486,0,70.0,0
0,0,135,-35,135,501,0,486,0,75.0,0
0,0,91,-36,91,501,0,486,0,80.0,0
0,0,45,-36,45,501,0,485,0,85.0,0
0,0,467,0,482,42,-34,42,-85.0,0,0
0,0,468,0,482,84,-33,84,-80.0,0,0
0,0,468,0,482,125,-33,125,-75.0,0,0
0,0,469,0,483,165,-32,165,-70.0,0,0
0,0,470,0,483,204,-31,204,-65.0,0,0
0,0,471,0,484,242,-29,242,-60.0,0,0
0,0,473,0,485,278,-28,278,-55.0,0,0
0,0,475,0,486,312,-26,312,-50.0,0,0
0,0,476,0,487,344,-24,344,-45.0,0,0
0,0,478,0,488,374,-22,374,-40.0,0,0
0,0,481,0,489,401,-20,401,-35.0,0,0
0,0,483,0,490,425,-17,425,-30.0,0,0
0,0,486,0,492,446,-15,446,-25.0,0,0
0,0,488,0,493,464,-12,464,-20.0,0,0
0,0,491,0,495,478,-9,478,-15.0,0,0
0,0,494,0,497,489,-6,489,-10.0,0,0
0,0,497,0,498,496,-3,496,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,503,0,502,500,3,500,5.0,0,0
0,0,506,0,504,496,6,496,10.0,0,0
0,0,509,0,505,488,9,488,15.0,0,0
0,0,512,0,507,476,12,476,20.0,0,0
0,0,515,0,509,461,15,461,25.0,0,0
0,0,518,0,510,442,18,442,30.0,0,0
0,0,521,0,512,419,21,419,35.0,0,0
0,0,524,0,514,393,23,393,40.0,0,0
0,0,526,0,515,364,25,364,45.0,0,0
0,0,528,0,516,332,28,332,50.0,0,0
0,0,530,0,518,297,30,297,55.0,0,0
0,0,532,0,519,259,31,259,60.0,0,0
0,0,534,0,520,220,33,220,65.0,0,0
0,0,535,0,521,178,34,178,70.0,0,0
0,0,536,0,521,135,35,135,75.0,0,0
0,0,537,0,522,91,36,91,80.0,0,0
0,0,537,0,522,45,36,45,85.0,0,0
0,0,45,36,45,522,0,537,0,-85.0,0
0,0,91,36,91,522,0,537,0,-80.0,0
0,0,135,35,135,521,0,536,0,-75.0,0
0,0,178,34,178,521,0,535,0,-70.0,0
0,0,220,33,220,520,0,534,0,-65.0,0
0,0,259,31,259,519,0,532,0,-60.0,0
0,0,297,30,297,518,0,530,0,-55.0,0
0,0,332,28,332,516,0,528,0,-50.0,0
0,0,364,25,364,515,0,526,0,-45.0,0
0,0,393,23,393,514,0,524,0,-40.0,0
0,0,419,21,419,512,0,521,0,-35.0,0
0,0,442,18,442,510,0,518,0,-30.0,0
0,0,461,15,461,509,0,515,0,-25.0,0
0,0,476,12,476,507,0,512,0,-20.0,0
0,0,488,9,488,505,0,509,0,-15.0,0
0,0,496,6,496,504,0,506,0,-10.0,0
0,0,500,3,500,502,0,503,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,496,-3,496,498,0,497,0,5.0,0
0,0,489,-6,489,497,0,494,0,10.0,0
0,0,478,-9,478,495,0,491,0,15.0,0
0,0,464,-12,464,493,0,488,0,20.0,0
0,0,446,-15,446,492,0,486,0,25.0,0
0,0,425,-17,425,490,0,483,0,30.0,0
0,0,401,-20,401,489,0,481,0,35.0,0
0,0,374,-22,374,488,0,478,0,40.0,0
0,0,344,-24,344,487,0,476,0,45.0,0
0,0,312,-26,312,486,0,475,0,50.0,0
0,0,278,-28,278,485,0,473,0,55.0,0
0,0,242,-29,242,484,0,471,0,60.0,0
0,0,204,-31,204,483,0,470,0,65.0,0
0,0,165,-32,165,483,0,469,0,70.0,0
0,0,125,-33,125,482,0,468,0,75.0,0
0,0,84,-33,84,482,0,468,0,80.0,0
0,0,42,-34,42,482,0,467,0,85.0,0
0,0,495,0,522,47,-27,47,-85.0,0,0
0,0,495,0,522,94,-27,94,-80.0,0,0
0,0,495,0,521,140,-26,140,-75.0,0,0
0,0,495,0,521,185,-25,185,-70.0,0,0
0,0,496,0,520,228,-24,228,-65.0,0,0
0,0,496,0,519,269,-23,269,-60.0,0,0
0,0,496,0,518,307,-22,307,-55.0,0,0
0,0,496,0,517,343,-20,343,-50.0,0,0
0,0,496,0,515,375,-19,375,-45.0,0,0
0,0,497,0,514,404,-17,404,-40.0,0,0
0,0,497,0,512,429,-15,429,-35.0,0,0
0,0,498,0,511,451,-13,451,-30.0,0,0
0,0,498,0,509,469,-11,469,-25.0,0,0
0,0,498,0,507,483,-9,483,-20.0,0,0
0,0,499,0,505,493,-7,493,-15.0,0,0
0,0,499,0,504,499,-4,499,-10.0,0,0
0,0,500,0,502,502,-2,502,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,498,495,2,495,5.0,0,0
0,0,501,0,497,486,4,486,10.0,0,0
0,0,501,0,495,473,6,473,15.0,0,0
0,0,502,0,493,457,8,457,20.0,0,0
0,0,502,0,492,438,10,438,25.0,0,0
0,0,503,0,490,416,12,416,30.0,0,0
0,0,503,0,489,392,14,392,35.0,0,0
0,0,503,0,488,364,15,364,40.0,0,0
0,0,504,0,487,335,17,335,45.0,0,0
0,0,504,0,486,303,18,303,50.0,0,0
0,0,504,0,485,269,19,269,55.0,0,0
0,0,504,0,484,234,20,234,60.0,0,0
0,0,505,0,483,197,21,197,65.0,0,0
0,0,505,0,483,159,22,159,70.0,0,0
0,0,505,0,482,120,22,120,75.0,0,0
0,0,505,0,482,81,23,81,80.0,0,0
0,0,505,0,482,40,23,40,85.0,0,0
0,0,44,5,44,481,0,526,0,-85.0,0
0,0,87,5,87,481,0,526,0,-80.0,0
0,0,130,5,130,482,0,525,0,-75.0,0
0,0,171,5,171,482,0,525,0,-70.0,0
0,0,212,5,212,483,0,524,0,-65.0,0
0,0,250,4,250,484,0,523,0,-60.0,0
0,0,287,4,287,484,0,521,0,-55.0,0
0,0,322,4,322,485,0,520,0,-50.0,0
0,0,354,4,354,486,0,518,0,-45.0,0
0,0,383,3,383,488,0,517,0,-40.0,0
0,0,410,3,410,489,0,515,0,-35.0,0
0,0,433,3,433,490,0,513,0,-30.0,0
0,0,453,2,453,492,0,511,0,-25.0,0
0,0,470,2,470,493,0,509,0,-20.0,0
0,0,483,1,483,495,0,507,0,-15.0,0
0,0,492,1,492,497,0,504,0,-10.0,0
0,0,498,0,498,498,0,502,0,-5.0,0
0,0,500,0,500,500,0,500,0,0.0,0
0,0,498,0,498,502,0,498,0,5.0,0
0,0,492,-1,492,504,0,496,0,10.0,0
0,0,483,-1,483,505,0,494,0,15.0,0
0,0,470,-2,470,507,0,492,0,20.0,0
0,0,453,-2,453,509,0,490,0,25.0,0
0,0,433,-3,433,510,0,488,0,30.0,0
0,0,410,-3,410,512,0,486,0,35.0,0
0,0,383,-3,383,513,0,484,0,40.0,0
0,0,354,-4,354,515,0,483,0,45.0,0
0,0,322,-4,322,516,0,482,0,50.0,0
0,0,287,-4,287,517,0,480,0,55.0,0
0,0,250,-4,250,518,0,479,0,60.0,0
0,0,212,-5,212,519,0,478,0,65.0,0
