cp1x,cp1y,cp2x,cp2y,cp3x,cp3y,cp4x,cp4y,angleX,angleY,angleZ
0,0,243,1,243,243,1,243,-0.96,-0.82,0.0
0,0,243,0,244,243,-1,245,-0.96,-0.82,0.0
0,0,242,0,242,241,0,243,-0.96,-0.82,0.0
0,0,243,-3,244,242,0,242,-0.96,-0.82,0.0
0,0,241,0,242,241,1,241,-0.66,-0.59,0.0
0,0,242,0,242,241,1,241,-0.66,-0.59,0.0
0,0,245,0,244,244,0,245,-0.66,-0.59,0.0
0,0,243,-1,242,242,0,241,-0.66,-0.59,0.0
0,0,244,-2,244,243,1,242,-0.66,-0.59,0.0
0,0,241,-1,242,241,1,241,-0.66,-0.59,0.0
0,0,242,0,242,241,1,241,-0.64,-1.22,0.0
0,0,241,-1,241,240,1,239,-0.64,-1.22,0.0
0,0,243,1,243,244,0,246,-0.64,-1.22,0.0
0,0,242,-1,242,242,1,241,-0.64,-1.22,0.0
0,0,242,0,243,241,2,242,-0.64,-1.22,0.0
0,0,242,-3,243,242,1,241,-0.64,-1.22,0.0
0,0,242,0,242,241,1,242,-1.3,-0.7,0.0
0,0,241,0,241,241,0,242,-1.3,-0.7,0.0
0,0,229,-1,228,229,1,232,-0.71,-1.71,0.0
0,0,228,-3,230,229,4,231,-0.71,-1.71,0.0
0,0,224,-1,227,221,3,224,-0.71,-1.71,0.0
0,0,226,-2,229,224,3,225,-0.71,-1.71,0.0
0,0,227,-2,226,223,1,225,-0.71,-1.71,0.0
0,0,225,-2,225,222,1,224,-0.71,-1.71,0.0
0,0,229,-1,228,230,2,232,-1.04,-1.4,0.0
0,0,228,-4,231,229,5,229,-1.04,-1.4,0.0
0,0,225,-2,227,222,2,224,-1.04,-1.4,0.0
0,0,226,-1,227,224,1,226,-1.04,-1.4,0.0
0,0,226,-1,229,225,3,227,-1.04,-1.4,0.0
0,0,224,-2,226,222,2,224,-1.04,-1.4,0.0
0,0,229,-2,228,229,1,232,-1.09,-1.57,0.0
0,0,224,-1,226,222,1,224,-1.09,-1.57,0.0
0,0,228,-4,231,228,4,229,-1.09,-1.57,0.0
0,0,226,-2,227,224,1,226,-1.09,-1.57,0.0
0,0,227,-1,228,225,3,226,-1.09,-1.57,0.0
0,0,225,-3,225,220,3,222,-1.09,-1.57,0.0
0,0,229,-1,228,230,1,232,-0.47,-1.59,0.0
0,0,225,-2,227,222,2,224,-0.47,-1.59,0.0
0,0,224,1,225,220,1,223,2.01,-2.08,0.0
0,0,223,-3,225,219,1,222,2.01,-2.08,0.0
0,0,227,-1,227,223,1,225,2.01,-2.08,0.0
0,0,227,-1,228,224,4,224,2.01,-2.08,0.0
0,0,225,-2,225,221,1,221,2.01,-2.08,0.0
0,0,225,-1,227,220,3,222,2.01,-2.08,0.0
0,0,224,1,225,220,1,223,0.72,-1.41,0.0
0,0,224,-3,225,219,3,219,0.72,-1.41,0.0
0,0,226,-2,225,224,1,225,0.72,-1.41,0.0
0,0,225,-1,226,222,2,222,0.72,-1.41,0.0
0,0,226,-2,228,223,4,224,0.72,-1.41,0.0
0,0,224,-1,225,221,4,221,0.72,-1.41,0.0
0,0,224,0,224,220,2,223,-1.77,-1.77,0.0
0,0,223,-2,225,221,2,220,-1.77,-1.77,0.0
0,0,226,-1,225,224,0,226,-1.77,-1.77,0.0
0,0,224,-1,225,221,3,222,-1.77,-1.77,0.0
0,0,226,-1,227,223,3,224,-1.77,-1.77,0.0
0,0,224,-1,225,221,2,222,-1.77,-1.77,0.0
0,0,224,0,224,221,2,222,-0.2,-2.3,0.0
0,0,223,-2,225,221,3,220,-0.2,-2.3,0.0
0,0,241,-92,241,246,3,274,-45.19,-1.81,0.0
0,0,236,50,234,371,0,267,-45.19,-1.81,0.0
0,0,155,32,155,289,0,220,-45.19,-1.81,0.0
0,0,155,-60,159,205,5,225,-45.19,-1.81,0.0
0,0,154,-13,156,245,3,219,-45.19,-1.81,0.0
0,0,240,-92,240,246,3,274,-43.86,-1.69,0.0
0,0,236,50,235,372,1,267,-43.86,-1.69,0.0
0,0,154,31,155,288,1,220,-43.86,-1.69,0.0
0,0,155,-60,158,204,5,224,-43.86,-1.69,0.0
0,0,153,-13,155,247,2,219,-43.86,-1.69,0.0
0,0,241,-93,241,245,3,273,-42.68,-1.51,0.0
0,0,236,49,234,370,0,266,-42.68,-1.51,0.0
0,0,155,31,155,288,1,220,-42.68,-1.51,0.0
0,0,155,-60,158,205,4,225,-42.68,-1.51,0.0
0,0,154,-13,156,245,2,219,-42.68,-1.51,0.0
0,0,240,-91,240,246,2,276,-42.72,-0.77,0.0
0,0,236,49,235,371,0,270,-42.72,-0.77,0.0
0,0,155,32,155,288,1,219,-42.72,-0.77,0.0
0,0,155,-60,159,206,5,224,-42.72,-0.77,0.0
0,0,154,-12,156,247,3,220,-42.72,-0.77,0.0
0,0,231,23,228,343,-2,263,-44.67,-1.25,0.0
0,0,233,-111,233,217,0,272,-44.67,-1.25,0.0
0,0,152,14,151,269,0,218,-44.67,-1.25,0.0
0,0,152,-75,155,188,4,222,-44.67,-1.25,0.0
0,0,150,-29,150,227,0,218,-44.67,-1.25,0.0
0,0,230,22,228,344,-2,263,-42.62,-1.5,0.0
0,0,233,-111,233,219,1,272,-42.62,-1.5,0.0
0,0,152,-75,154,188,4,224,-42.62,-1.5,0.0
0,0,152,14,151,270,0,218,-42.62,-1.5,0.0
0,0,150,-29,151,228,0,219,-42.62,-1.5,0.0
0,0,230,22,227,343,-2,263,-43.31,-1.35,0.0
0,0,233,-110,233,219,1,273,-43.31,-1.35,0.0
0,0,153,14,150,269,0,217,-43.31,-1.35,0.0
0,0,152,-76,154,188,3,223,-43.31,-1.35,0.0
0,0,151,-30,151,227,2,218,-43.31,-1.35,0.0
0,0,230,22,227,343,-2,263,-43.29,-1.27,0.0
0,0,233,-111,233,218,1,273,-43.29,-1.27,0.0
0,0,152,14,150,269,0,217,-43.29,-1.27,0.0
0,0,152,-75,155,188,4,223,-43.29,-1.27,0.0
0,0,151,-30,151,227,1,218,-43.29,-1.27,0.0
0,0,183,-100,184,194,3,244,-42.61,-2.15,0.0
0,0,180,9,180,290,0,236,-42.61,-2.15,0.0
0,0,123,5,123,235,0,197,-42.61,-2.15,0.0
0,0,122,-68,125,169,1,204,-42.61,-2.15,0.0
0,0,183,-99,185,194,4,246,-43.44,-1.59,0.0
0,0,180,10,180,291,-1,237,-43.44,-1.59,0.0
0,0,124,5,124,235,1,197,-43.44,-1.59,0.0
0,0,123,-68,126,169,2,204,-43.44,-1.59,0.0
0,0,182,-101,184,194,3,245,-43.59,-1.05,0.0
0,0,181,8,180,290,0,235,-43.59,-1.05,0.0
0,0,123,5,123,235,0,197,-43.59,-1.05,0.0
0,0,121,-67,125,170,1,205,-43.59,-1.05,0.0
0,0,182,-100,184,193,3,244,-43.47,-0.99,0.0
0,0,181,10,180,291,0,236,-43.47,-0.99,0.0
0,0,124,5,123,235,1,197,-43.47,-0.99,0.0
0,0,122,-68,125,169,1,204,-43.47,-0.99,0.0
0,0,183,-46,183,242,1,240,-42.98,-1.17,0.0
0,0,180,11,179,290,0,235,-42.98,-1.17,0.0
0,0,123,5,123,235,1,197,-42.98,-1.17,0.0
0,0,122,-69,126,169,1,202,-42.98,-1.17,0.0
0,0,156,42,156,227,0,168,-45.14,-1.7,0.0
0,0,159,12,160,203,1,169,-45.14,-1.7,0.0
0,0,94,7,96,153,1,133,-45.14,-1.7,0.0
0,0,119,-30,121,137,2,150,-45.14,-1.7,0.0
0,0,76,5,77,135,2,119,-45.14,-1.7,0.0
0,0,94,-24,96,123,2,133,-45.14,-1.7,0.0
0,0,121,-11,122,156,2,149,-45.14,-1.7,0.0
0,0,156,42,156,228,0,168,-42.67,-1.15,0.0
0,0,158,12,159,204,0,168,-42.67,-1.15,0.0
0,0,94,8,96,151,2,132,-42.67,-1.15,0.0
0,0,96,-24,98,123,3,134,-42.67,-1.15,0.0
0,0,76,6,78,135,2,119,-42.67,-1.15,0.0
0,0,119,-30,122,138,2,150,-42.67,-1.15,0.0
0,0,121,8,121,173,1,147,-42.67,-1.15,0.0
0,0,159,42,157,229,2,168,-43.92,-1.36,0.0
0,0,158,13,158,204,0,169,-43.92,-1.36,0.0
0,0,94,7,96,152,1,131,-43.92,-1.36,0.0
0,0,120,-31,122,138,2,150,-43.92,-1.36,0.0
0,0,93,-23,96,124,3,135,-43.92,-1.36,0.0
0,0,121,10,121,173,1,147,-43.92,-1.36,0.0
0,0,111,9,110,158,-1,132,-53.17,-0.67,0.0
0,0,86,7,85,138,-1,118,-53.17,-0.67,0.0
0,0,107,30,107,179,-2,132,-53.17,-0.67,0.0
0,0,111,-29,110,123,0,134,-53.17,-0.67,0.0
0,0,86,-23,85,110,1,119,-53.17,-0.67,0.0
0,0,111,-10,110,141,-1,134,-53.17,-0.67,0.0
0,0,85,21,83,152,-1,116,-53.17,-0.67,0.0
0,0,110,11,109,159,-1,134,-54.04,-0.38,0.0
0,0,109,-27,111,123,-1,135,-54.04,-0.38,0.0
0,0,86,8,84,137,-1,118,-54.04,-0.38,0.0
0,0,85,-22,86,110,0,119,-54.04,-0.38,0.0
0,0,109,30,108,178,-1,132,-54.04,-0.38,0.0
0,0,111,-8,111,141,0,134,-54.04,-0.38,0.0
0,0,86,-7,86,124,0,119,-54.04,-0.38,0.0
0,0,110,10,109,159,-1,132,-53.67,-0.63,0.0
0,0,111,-30,111,123,0,134,-53.67,-0.63,0.0
0,0,86,-23,86,110,0,119,-53.67,-0.63,0.0
0,0,108,30,107,179,-2,132,-53.67,-0.63,0.0
0,0,85,8,85,138,-1,118,-53.67,-0.63,0.0
0,0,84,22,83,152,-1,116,-53.67,-0.63,0.0
0,0,160,-25,160,200,0,188,-56.28,0.71,0.0
0,0,82,7,81,163,0,138,-56.28,0.71,0.0
0,0,107,-42,110,140,0,159,-56.28,0.71,0.0
0,0,110,11,110,193,1,159,-56.28,0.71,0.0
0,0,156,59,153,276,-1,188,-56.28,0.71,0.0
0,0,81,-33,82,124,2,138,-56.28,0.71,0.0
0,0,109,-16,110,167,0,160,-56.28,0.71,0.0
0,0,159,-25,160,199,1,189,-52.7,-0.51,0.0
0,0,108,-42,110,140,0,160,-52.7,-0.51,0.0
0,0,81,8,81,163,-1,138,-52.7,-0.51,0.0
0,0,108,-15,110,167,0,160,-52.7,-0.51,0.0
0,0,110,11,109,193,0,159,-52.7,-0.51,0.0
0,0,80,-31,81,124,1,139,-52.7,-0.51,0.0
0,0,156,61,154,277,-1,188,-52.7,-0.51,0.0
0,0,159,-24,159,201,0,190,-53.48,-0.71,0.0
0,0,108,-41,110,141,1,161,-53.48,-0.71,0.0
0,0,81,7,81,163,0,138,-53.48,-0.71,0.0
0,0,157,60,155,277,0,189,-53.48,-0.71,0.0
0,0,109,-16,110,167,0,159,-53.48,-0.71,0.0
0,0,81,-33,82,124,1,138,-53.48,-0.71,0.0
0,0,97,-41,97,121,0,139,-63.51,-0.51,0.0
0,0,98,8,97,168,0,139,-63.51,-0.51,0.0
0,0,97,-16,97,144,-1,139,-63.51,-0.51,0.0
0,0,72,-30,72,107,1,120,-63.51,-0.51,0.0
0,0,97,36,96,195,-1,139,-63.51,-0.51,0.0
0,0,56,-23,56,96,1,107,-63.51,-0.51,0.0
0,0,96,-38,97,121,1,139,-66.42,0.49,0.0
0,0,98,8,97,168,0,139,-66.42,0.49,0.0
0,0,97,34,96,194,0,139,-66.42,0.49,0.0
0,0,97,-15,97,144,0,140,-66.42,0.49,0.0
0,0,71,-28,72,107,0,122,-66.42,0.49,0.0
0,0,96,-39,96,121,0,140,-65.8,0.35,0.0
0,0,98,9,96,169,-1,140,-65.8,0.35,0.0
0,0,97,-15,98,144,0,139,-65.8,0.35,0.0
0,0,72,-30,72,106,1,120,-65.8,0.35,0.0
0,0,96,33,96,194,0,139,-65.8,0.35,0.0
0,0,73,-13,72,125,0,121,-65.8,0.35,0.0
0,0,96,-40,97,122,0,140,-65.45,0.43,0.0
0,0,96,8,96,168,-1,139,-65.45,0.43,0.0
0,0,97,-17,97,143,-1,138,-65.45,0.43,0.0
0,0,103,5,103,119,1,109,-23.06,-1.28,0.0
0,0,113,13,115,133,0,114,-23.06,-1.28,0.0
0,0,103,-8,105,108,2,110,-23.06,-1.28,0.0
0,0,103,-2,104,113,2,109,-23.06,-1.28,0.0
0,0,82,9,83,111,1,98,-23.06,-1.28,0.0
0,0,116,-8,116,115,1,118,-23.06,-1.28,0.0
0,0,91,-7,94,102,2,104,-23.06,-1.28,0.0
0,0,101,11,101,125,0,108,-23.06,-1.28,0.0
0,0,102,5,103,119,1,109,-23.82,-1.77,0.0
0,0,114,13,114,133,1,114,-23.82,-1.77,0.0
0,0,103,-8,104,108,2,111,-23.82,-1.77,0.0
0,0,103,-2,103,113,1,109,-23.82,-1.77,0.0
0,0,82,9,83,111,1,98,-23.82,-1.77,0.0
0,0,116,-8,116,115,1,118,-23.82,-1.77,0.0
0,0,103,11,102,124,1,107,-23.82,-1.77,0.0
0,0,90,9,91,117,1,102,-23.82,-1.77,0.0
0,0,101,5,101,118,-1,108,-25.63,-0.99,0.0
0,0,115,13,115,133,1,114,-25.63,-0.99,0.0
0,0,103,-7,105,108,1,111,-25.63,-0.99,0.0
0,0,102,-1,103,113,1,109,-25.63,-0.99,0.0
0,0,112,-5,113,121,2,121,-17.15,-2.43,0.0
0,0,122,-5,123,127,2,127,-17.15,-2.43,0.0
0,0,120,5,120,133,0,123,-17.15,-2.43,0.0
0,0,133,-6,132,132,-1,132,-17.15,-2.43,0.0
0,0,110,9,110,131,1,118,-17.15,-2.43,0.0
0,0,118,12,118,138,-1,124,-17.15,-2.43,0.0
0,0,130,5,130,139,-1,129,-17.15,-2.43,0.0
0,0,119,-1,120,129,0,124,-17.15,-2.43,0.0
0,0,111,0,113,125,2,121,-17.15,-2.43,0.0
0,0,112,-4,113,121,2,122,-16.04,-2.08,0.0
0,0,120,-5,121,126,1,127,-16.04,-2.08,0.0
0,0,129,5,130,139,-1,128,-16.04,-2.08,0.0
0,0,120,5,120,132,1,123,-16.04,-2.08,0.0
0,0,134,-6,132,132,1,132,-16.04,-2.08,0.0
0,0,122,0,121,129,2,125,-16.04,-2.08,0.0
0,0,119,11,119,138,1,124,-16.04,-2.08,0.0
0,0,109,10,109,132,0,119,-16.04,-2.08,0.0
0,0,112,-5,113,122,2,122,-15.46,-2.31,0.0
0,0,122,-7,123,126,2,125,-15.46,-2.31,0.0
0,0,121,4,120,133,1,123,-15.46,-2.31,0.0
0,0,131,-4,132,124,2,132,10.17,-0.38,0.0
0,0,143,7,145,142,3,141,10.17,-0.38,0.0
0,0,124,-7,124,118,1,128,10.17,-0.38,0.0
0,0,126,5,126,133,3,131,10.17,-0.38,0.0
0,0,132,1,133,131,2,134,10.17,-0.38,0.0
0,0,133,6,134,137,1,136,10.17,-0.38,0.0
0,0,124,1,124,127,1,131,10.17,-0.38,0.0
0,0,142,-4,143,129,2,137,10.17,-0.38,0.0
0,0,124,-4,123,121,1,127,10.17,-0.38,0.0
0,0,142,0,144,134,3,138,10.17,-0.38,0.0
0,0,143,6,144,142,3,141,10.64,-1.0,0.0
0,0,132,-4,132,125,2,131,10.64,-1.0,0.0
0,0,122,-8,123,117,1,127,10.64,-1.0,0.0
0,0,125,6,125,133,2,131,10.64,-1.0,0.0
0,0,132,0,134,130,2,133,10.64,-1.0,0.0
0,0,133,6,134,137,2,136,10.64,-1.0,0.0
0,0,125,-3,125,122,2,128,10.64,-1.0,0.0
0,0,124,0,125,127,2,129,10.64,-1.0,0.0
0,0,131,-7,133,121,1,134,10.64,-1.0,0.0
0,0,141,-4,143,129,3,137,10.64,-1.0,0.0
0,0,101,1,100,106,0,109,23.53,-1.87,0.0
0,0,91,7,90,108,-1,105,23.53,-1.87,0.0
0,0,92,1,91,100,0,103,23.53,-1.87,0.0
0,0,91,-4,90,95,1,102,23.53,-1.87,0.0
0,0,113,2,113,112,1,116,23.53,-1.87,0.0
0,0,113,9,113,121,0,118,23.53,-1.87,0.0
0,0,99,-15,99,88,0,108,23.53,-1.87,0.0
0,0,82,1,81,95,-1,98,23.53,-1.87,0.0
0,0,101,1,100,106,0,109,23.25,-1.26,0.0
0,0,90,7,90,108,-1,105,23.25,-1.26,0.0
0,0,91,1,90,100,-1,104,23.25,-1.26,0.0
0,0,90,-4,90,95,-1,102,23.25,-1.26,0.0
0,0,112,2,113,112,0,116,23.25,-1.26,0.0
0,0,82,7,81,103,-1,101,23.25,-1.26,0.0
0,0,114,9,113,120,1,118,23.25,-1.26,0.0
0,0,101,2,100,107,0,110,23.03,-1.37,0.0
0,0,90,-4,89,95,-1,102,23.03,-1.37,0.0
0,0,91,2,90,101,-1,103,23.03,-1.37,0.0
0,0,92,7,91,107,0,105,23.03,-1.37,0.0
0,0,113,1,113,112,1,116,23.03,-1.37,0.0
0,0,122,-28,122,96,0,134,34.82,-1.89,0.0
0,0,123,10,123,136,0,137,34.82,-1.89,0.0
0,0,102,-23,101,91,1,121,34.82,-1.89,0.0
0,0,102,-4,101,111,-2,123,34.82,-1.89,0.0
0,0,74,4,72,105,-2,105,34.82,-1.89,0.0
0,0,123,-4,123,121,0,137,34.82,-1.89,0.0
0,0,102,8,99,124,-2,126,34.82,-1.89,0.0
0,0,123,9,122,136,0,137,34.73,-1.91,0.0
0,0,122,-28,121,96,0,134,34.73,-1.91,0.0
0,0,103,-4,101,111,-1,124,34.73,-1.91,0.0
0,0,102,8,101,124,-1,126,34.73,-1.91,0.0
0,0,100,-23,100,91,-1,121,34.73,-1.91,0.0
0,0,124,-4,123,121,0,136,34.73,-1.91,0.0
0,0,88,-3,85,103,-1,114,34.73,-1.91,0.0
0,0,124,9,123,136,0,137,34.8,-1.82,0.0
0,0,121,-28,121,96,0,133,34.8,-1.82,0.0
0,0,100,-23,100,90,0,121,34.8,-1.82,0.0
0,0,74,5,72,106,-2,106,34.8,-1.82,0.0
0,0,102,-4,101,112,-2,123,34.8,-1.82,0.0
0,0,103,7,101,124,0,125,34.8,-1.82,0.0
0,0,116,10,115,142,1,149,48.34,-2.8,0.0
0,0,112,-27,112,101,0,141,48.34,-2.8,0.0
0,0,117,29,115,165,1,153,48.34,-2.8,0.0
0,0,91,7,88,124,-2,130,48.34,-2.8,0.0
0,0,89,23,87,142,-3,134,48.34,-2.8,0.0
0,0,59,4,56,102,-3,105,48.34,-2.8,0.0
0,0,87,-20,85,94,-2,126,48.34,-2.8,0.0
0,0,116,8,115,142,1,149,48.39,-2.8,0.0
0,0,112,-27,112,102,-1,142,48.39,-2.8,0.0
0,0,117,30,116,166,1,154,48.39,-2.8,0.0
0,0,89,7,87,124,-2,131,48.39,-2.8,0.0
0,0,89,22,86,142,-3,134,48.39,-2.8,0.0
0,0,88,-21,87,92,0,124,48.39,-2.8,0.0
0,0,59,5,56,101,-3,105,48.39,-2.8,0.0
0,0,116,9,115,141,1,148,47.98,-2.82,0.0
0,0,114,-26,113,102,1,143,47.98,-2.82,0.0
0,0,116,29,114,165,-1,153,47.98,-2.82,0.0
0,0,89,7,87,124,-2,131,47.98,-2.82,0.0
0,0,91,23,87,144,-2,134,47.98,-2.82,0.0
0,0,72,19,69,126,-3,119,47.98,-2.82,0.0
0,0,78,1,78,104,-1,114,57.92,-2.22,0.0
0,0,79,14,78,119,1,116,57.92,-2.22,0.0
0,0,77,-24,77,76,0,110,57.92,-2.22,0.0
0,0,43,0,41,78,-1,84,57.92,-2.22,0.0
0,0,62,1,61,93,0,102,57.92,-2.22,0.0
0,0,63,11,61,105,-1,103,57.92,-2.22,0.0
0,0,61,-9,61,81,0,99,57.92,-2.22,0.0
0,0,78,1,77,104,0,113,58.14,-1.78,0.0
0,0,79,14,78,119,1,115,58.14,-1.78,0.0
0,0,77,-24,77,77,0,112,58.14,-1.78,0.0
0,0,62,1,62,93,0,101,58.14,-1.78,0.0
0,0,62,11,61,105,0,102,58.14,-1.78,0.0
0,0,51,-15,50,67,0,89,58.14,-1.78,0.0
0,0,62,-10,61,82,1,99,58.14,-1.78,0.0
0,0,78,0,77,103,0,114,58.62,-2.51,0.0
0,0,79,15,79,120,0,117,58.62,-2.51,0.0
0,0,76,-23,76,78,-1,112,58.62,-2.51,0.0
0,0,63,0,61,93,-1,101,58.62,-2.51,0.0
0,0,61,11,60,105,-2,103,58.62,-2.51,0.0
0,0,51,-16,50,67,0,89,58.62,-2.51,0.0
0,0,67,7,65,133,-2,140,63.73,-1.63,0.0
0,0,67,9,64,134,-2,142,63.64,-2.76,0.0
0,0,67,-11,65,111,-1,137,63.64,-2.76,0.0
0,0,67,8,64,133,-2,141,63.44,-2.2,0.0
0,0,68,8,65,133,-1,141,63.64,-2.22,0.0
0,0,67,-11,65,112,-1,137,63.69,-2.27,0.0
0,0,68,8,65,133,-1,141,63.69,-2.27,0.0
0,0,67,-12,65,111,-1,137,63.55,-2.13,0.0
0,0,67,9,64,133,-2,141,63.69,-2.27,0.0
0,0,67,8,65,134,-2,141,63.59,-2.37,0.0
0,0,67,9,65,133,-3,141,63.79,-2.18,0.0
0,0,67,-11,65,111,-1,138,63.76,-2.2,0.0
0,0,68,8,65,132,-1,142,63.76,-2.2,0.0
0,0,67,-11,65,111,-1,137,63.73,-2.13,0.0
0,0,68,8,65,133,-1,141,63.73,-2.13,0.0
0,0,51,-22,49,84,0,117,63.73,-2.13,0.0
0,0,67,9,64,133,-3,142,63.69,-2.24,0.0
0,0,67,-12,65,110,-1,137,63.69,-2.24,0.0
0,0,68,9,65,133,-2,141,63.5,-2.56,0.0
0,0,68,8,65,134,-2,141,63.46,-2.79,0.0
0,0,80,-19,80,86,0,115,50.25,1.11,0.0
0,0,98,4,98,121,-1,129,50.25,1.11,0.0
0,0,99,-26,98,91,-1,128,50.25,1.11,0.0
0,0,100,20,99,137,0,130,50.25,1.11,0.0
0,0,98,4,98,121,0,129,50.68,0.65,0.0
0,0,79,-21,79,85,0,115,50.68,0.65,0.0
0,0,99,-25,99,92,0,129,50.68,0.65,0.0
0,0,99,19,98,136,0,130,50.68,0.65,0.0
0,0,64,4,63,99,-1,105,50.68,0.65,0.0
0,0,79,15,79,122,-1,116,50.68,0.65,0.0
0,0,65,-7,65,89,0,103,50.68,0.65,0.0
0,0,98,4,98,120,-1,128,50.98,-0.65,0.0
0,0,98,-25,99,92,-1,130,50.98,-0.65,0.0
0,0,79,-20,79,85,0,114,50.98,-0.65,0.0
0,0,79,15,79,121,-1,116,50.98,-0.65,0.0
0,0,65,3,65,99,-1,104,50.98,-0.65,0.0
0,0,80,-8,80,98,0,115,50.98,-0.65,0.0
0,0,99,18,99,136,-1,129,50.98,-0.65,0.0
0,0,65,13,64,110,-1,105,50.98,-0.65,0.0
0,0,65,-7,65,89,-1,103,50.98,-0.65,0.0
0,0,101,6,99,128,-2,132,44.24,1.14,0.0
0,0,102,-6,101,115,0,134,44.24,1.14,0.0
0,0,103,-20,103,102,1,136,44.24,1.14,0.0
0,0,68,-4,67,97,-1,109,44.24,1.14,0.0
0,0,69,-14,68,87,0,110,44.24,1.14,0.0
0,0,102,23,100,144,0,134,44.24,1.14,0.0
0,0,82,-19,82,92,-1,120,44.24,1.14,0.0
0,0,101,-7,101,114,-1,134,45.22,0.41,0.0
0,0,102,7,100,129,-1,133,45.22,0.41,0.0
0,0,102,-22,102,101,0,136,45.22,0.41,0.0
0,0,69,-14,69,88,0,110,45.22,0.41,0.0
0,0,101,21,100,143,-1,134,45.22,0.41,0.0
0,0,82,-17,82,94,-1,121,45.22,0.41,0.0
0,0,101,-7,101,114,-1,134,44.55,0.55,0.0
0,0,100,7,100,128,-2,133,44.55,0.55,0.0
0,0,102,-23,102,100,0,134,44.55,0.55,0.0
0,0,83,-5,83,105,0,120,44.55,0.55,0.0
0,0,67,4,67,104,-2,108,44.55,0.55,0.0
0,0,67,-14,67,87,-1,109,44.55,0.55,0.0
0,0,101,21,100,143,-1,134,44.55,0.55,0.0
0,0,107,20,107,151,-1,141,38.39,0.54,0.0
0,0,108,8,108,137,0,143,38.39,0.54,0.0
0,0,107,-8,108,122,0,141,38.39,0.54,0.0
0,0,109,-21,109,110,1,144,38.39,0.54,0.0
0,0,75,5,74,113,-1,117,38.39,0.54,0.0
0,0,74,-6,75,103,0,115,38.39,0.54,0.0
0,0,90,5,90,124,1,128,38.39,0.54,0.0
0,0,75,-15,75,94,0,118,38.39,0.54,0.0
0,0,88,-5,89,113,0,128,38.39,0.54,0.0
0,0,73,14,73,124,-2,118,38.39,0.54,0.0
0,0,108,7,107,136,0,142,38.3,0.73,0.0
0,0,107,20,107,151,-1,141,38.3,0.73,0.0
0,0,107,-8,108,123,0,142,38.3,0.73,0.0
0,0,108,-21,109,110,0,145,38.3,0.73,0.0
0,0,74,6,74,115,0,118,38.3,0.73,0.0
0,0,74,-5,74,104,0,117,38.3,0.73,0.0
0,0,89,6,88,125,-1,129,38.3,0.73,0.0
0,0,74,-15,74,95,0,117,38.3,0.73,0.0
0,0,89,-5,89,113,0,129,38.3,0.73,0.0
0,0,73,15,73,124,-2,117,38.3,0.73,0.0
0,0,116,8,116,148,-1,153,31.25,1.07,0.0
0,0,82,4,82,124,0,127,31.25,1.07,0.0
0,0,84,-4,85,116,2,129,31.25,1.07,0.0
0,0,116,-7,118,134,0,153,31.25,1.07,0.0
0,0,97,4,98,133,0,137,31.25,1.07,0.0
0,0,117,-21,119,122,0,157,31.25,1.07,0.0
0,0,98,-18,100,114,2,143,31.25,1.07,0.0
0,0,84,-15,86,107,2,131,31.25,1.07,0.0
0,0,99,-5,100,124,2,140,31.25,1.07,0.0
0,0,81,14,81,133,-1,127,31.25,1.07,0.0
0,0,117,6,116,147,1,152,31.07,1.51,0.0
0,0,83,5,83,124,1,127,31.07,1.51,0.0
0,0,118,-8,118,134,1,153,31.07,1.51,0.0
0,0,84,-5,85,115,0,128,31.07,1.51,0.0
0,0,98,5,99,134,0,139,31.07,1.51,0.0
0,0,118,-22,120,121,1,157,31.07,1.51,0.0
0,0,85,-14,87,108,3,130,31.07,1.51,0.0
0,0,98,-18,101,114,2,142,31.07,1.51,0.0
0,0,83,14,83,134,0,127,31.07,1.51,0.0
0,0,99,-6,99,124,1,140,31.07,1.51,0.0
0,0,104,5,105,141,0,146,29.14,-1.51,0.0
0,0,122,20,123,168,0,159,29.14,-1.51,0.0
0,0,124,-8,126,141,2,161,29.14,-1.51,0.0
0,0,125,-21,128,130,4,165,29.14,-1.51,0.0
0,0,105,-18,108,120,2,150,29.14,-1.51,0.0
0,0,105,17,105,154,0,146,29.14,-1.51,0.0
0,0,124,8,125,156,2,161,29.14,-1.51,0.0
0,0,104,-7,107,131,1,147,29.14,-1.51,0.0
0,0,105,4,105,141,2,145,26.26,1.23,0.0
0,0,105,-17,109,122,4,150,26.26,1.23,0.0
0,0,124,-7,125,141,2,161,26.26,1.23,0.0
0,0,122,19,122,167,0,158,26.26,1.23,0.0
0,0,104,16,104,153,-1,146,26.26,1.23,0.0
0,0,124,-22,127,130,2,164,26.26,1.23,0.0
0,0,122,6,124,153,1,160,26.26,1.23,0.0
0,0,105,-8,107,130,2,146,26.26,1.23,0.0
0,0,105,6,106,142,1,147,30.24,0.81,0.0
0,0,124,-21,126,130,2,165,30.24,0.81,0.0
0,0,105,-17,108,123,4,151,30.24,0.81,0.0
0,0,122,-8,125,141,0,160,30.24,0.81,0.0
0,0,135,18,134,179,-1,171,23.49,2.6,0.0
0,0,135,-21,137,143,0,177,23.49,2.6,0.0
0,0,135,-8,137,155,1,175,23.49,2.6,0.0
0,0,134,5,134,167,0,172,23.49,2.6,0.0
0,0,138,-21,138,143,2,177,24.24,2.3,0.0
0,0,133,18,133,179,-2,171,24.24,2.3,0.0
