cp1x,cp1y,cp2x,cp2y,cp3x,cp3y,cp4x,cp4y,angleX,angleY,angleZ
0,0,507,0,494,410,1,410,35.0,0,0
0,0,508,0,494,383,2,383,40.0,0,0
0,0,509,0,493,354,2,354,45.0,0,0
0,0,510,0,493,322,2,322,50.0,0,0
0,0,510,0,492,287,2,287,55.0,0,0
0,0,511,0,492,250,2,250,60.0,0,0
0,0,512,0,491,211,2,211,65.0,0,0
0,0,512,0,491,171,2,171,70.0,0,0
0,0,512,0,491,129,2,129,75.0,0,0
0,0,513,0,490,87,2,87,80.0,0,0
0,0,84,12,84,491,0,502,-80.0,0,0
0,0,125,12,125,491,0,502,-75.0,0,0
0,0,165,11,165,491,0,502,-70.0,0,0
0,0,204,11,204,491,0,502,-65.0,0,0
0,0,242,10,242,492,0,502,-60.0,0,0
0,0,278,10,278,492,0,502,-55.0,0,0
0,0,312,9,312,493,0,502,-50.0,0,0
0,0,344,9,344,493,0,502,-45.0,0,0
0,0,373,8,373,494,0,502,-40.0,0,0
0,0,400,7,400,494,0,501,-35.0,0,0
0,0,425,6,425,495,0,501,-30.0,0,0
0,0,446,5,446,496,0,501,-25.0,0,0
0,0,464,4,464,497,0,501,-20.0,0,0
0,0,478,3,478,497,0,501,-15.0,0,0
0,0,489,2,489,498,0,500,-10.0,0,0
0,0,496,1,496,499,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,-1,500,501,0,500,5.0,0,0
0,0,496,-2,496,502,0,500,10.0,0,0
0,0,488,-3,488,503,0,499,15.0,0,0
0,0,476,-4,476,503,0,499,20.0,0,0
0,0,461,-5,461,504,0,499,25.0,0,0
0,0,442,-6,442,505,0,499,30.0,0,0
0,0,419,-7,419,506,0,499,35.0,0,0
0,0,393,-8,393,507,0,498,40.0,0,0
0,0,364,-9,364,507,0,498,45.0,0,0
0,0,332,-10,332,508,0,498,50.0,0,0
0,0,297,-11,297,509,0,498,55.0,0,0
0,0,259,-11,259,509,0,498,60.0,0,0
0,0,219,-12,219,510,0,498,65.0,0,0
0,0,178,-12,178,510,0,498,70.0,0,0
0,0,135,-13,135,510,0,498,75.0,0,0
0,0,90,-13,90,510,0,498,80.0,0,0
0,0,498,0,521,90,-3,90,-80.0,0,0
0,0,498,0,520,135,-3,135,-75.0,0,0
0,0,498,0,520,178,-2,178,-70.0,0,0
0,0,498,0,519,219,-2,219,-65.0,0,0
0,0,498,0,518,259,-2,259,-60.0,0,0
0,0,498,0,517,297,-2,297,-55.0,0,0
0,0,498,0,516,332,-2,332,-50.0,0,0
0,0,498,0,515,364,-2,364,-45.0,0,0
0,0,498,0,513,393,-2,393,-40.0,0,0
0,0,499,0,512,419,-1,419,-35.0,0,0
0,0,499,0,510,442,-1,442,-30.0,0,0
0,0,499,0,509,461,-1,461,-25.0,0,0
0,0,499,0,507,476,-1,476,-20.0,0,0
0,0,499,0,505,488,-1,488,-15.0,0,0
0,0,500,0,504,496,0,496,-10.0,0,0
0,0,500,0,502,500,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,498,496,0,496,5.0,0,0
0,0,500,0,497,489,0,489,10.0,0,0
0,0,501,0,495,478,1,478,15.0,0,0
0,0,501,0,493,464,1,464,20.0,0,0
0,0,501,0,492,446,1,446,25.0,0,0
0,0,501,0,490,425,1,425,30.0,0,0
0,0,501,0,489,400,1,400,35.0,0,0
0,0,502,0,488,373,2,373,40.0,0,0
0,0,502,0,486,344,2,344,45.0,0,0
0,0,502,0,485,312,2,312,50.0,0,0
0,0,502,0,484,278,2,278,55.0,0,0
0,0,502,0,483,242,2,242,60.0,0,0
0,0,502,0,483,204,2,204,65.0,0,0
0,0,502,0,482,165,2,165,70.0,0,0
0,0,502,0,481,125,2,125,75.0,0,0
0,0,502,0,481,84,2,84,80.0,0,0
0,0,84,2,84,481,0,502,-80.0,0,0
0,0,125,2,125,481,0,502,-75.0,0,0
0,0,165,2,165,482,0,502,-70.0,0,0
0,0,204,2,204,483,0,502,-65.0,0,0
0,0,242,2,242,483,0,502,-60.0,0,0
0,0,278,2,278,484,0,502,-55.0,0,0
0,0,312,2,312,485,0,502,-50.0,0,0
0,0,344,2,344,486,0,502,-45.0,0,0
0,0,373,2,373,488,0,502,-40.0,0,0
0,0,400,1,400,489,0,501,-35.0,0,0
0,0,425,1,425,490,0,501,-30.0,0,0
0,0,446,1,446,492,0,501,-25.0,0,0
0,0,464,1,464,493,0,501,-20.0,0,0
0,0,478,1,478,495,0,501,-15.0,0,0
0,0,489,0,489,497,0,500,-10.0,0,0
0,0,496,0,496,498,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,500,502,0,500,5.0,0,0
0,0,496,0,496,504,0,500,10.0,0,0
0,0,488,-1,488,505,0,499,15.0,0,0
0,0,476,-1,476,507,0,499,20.0,0,0
0,0,461,-1,461,509,0,499,25.0,0,0
0,0,442,-1,442,510,0,499,30.0,0,0
0,0,419,-1,419,512,0,499,35.0,0,0
0,0,393,-2,393,513,0,498,40.0,0,0
0,0,364,-2,364,515,0,498,45.0,0,0
0,0,332,-2,332,516,0,498,50.0,0,0
0,0,297,-2,297,517,0,498,55.0,0,0
0,0,259,-2,259,518,0,498,60.0,0,0
0,0,219,-2,219,519,0,498,65.0,0,0
0,0,178,-2,178,520,0,498,70.0,0,0
0,0,135,-3,135,520,0,498,75.0,0,0
0,0,90,-3,90,521,0,498,80.0,0,0
0,0,498,0,500,90,-23,90,-80.0,0,0
0,0,498,0,500,135,-23,135,-75.0,0,0
0,0,498,0,500,178,-22,178,-70.0,0,0
0,0,498,0,500,219,-21,219,-65.0,0,0
0,0,498,0,500,259,-20,259,-60.0,0,0
0,0,498,0,500,297,-19,297,-55.0,0,0
0,0,498,0,500,332,-18,332,-50.0,0,0
0,0,498,0,500,364,-16,364,-45.0,0,0
0,0,498,0,500,393,-15,393,-40.0,0,0
0,0,499,0,500,419,-13,419,-35.0,0,0
0,0,499,0,500,442,-11,442,-30.0,0,0
0,0,499,0,500,461,-10,461,-25.0,0,0
0,0,499,0,500,476,-8,476,-20.0,0,0
0,0,499,0,500,488,-6,488,-15.0,0,0
0,0,500,0,500,496,-4,496,-10.0,0,0
0,0,500,0,500,500,-2,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,500,496,2,496,5.0,0,0
0,0,500,0,500,489,4,489,10.0,0,0
0,0,501,0,500,478,6,478,15.0,0,0
0,0,501,0,500,464,8,464,20.0,0,0
0,0,501,0,500,446,9,446,25.0,0,0
0,0,501,0,500,425,11,425,30.0,0,0
0,0,501,0,500,400,13,400,35.0,0,0
0,0,502,0,500,373,14,373,40.0,0,0
0,0,502,0,500,344,15,344,45.0,0,0
0,0,502,0,500,312,17,312,50.0,0,0
0,0,502,0,500,278,18,278,55.0,0,0
0,0,502,0,500,242,19,242,60.0,0,0
0,0,502,0,500,204,20,204,65.0,0,0
0,0,502,0,500,165,20,165,70.0,0,0
0,0,502,0,500,125,21,125,75.0,0,0
0,0,502,0,500,84,21,84,80.0,0,0
0,0,90,3,90,500,0,523,-80.0,0,0
0,0,135,3,135,500,0,523,-75.0,0,0
0,0,178,2,178,500,0,522,-70.0,0,0
0,0,219,2,219,500,0,521,-65.0,0,0
0,0,259,2,259,500,0,520,-60.0,0,0
0,0,297,2,297,500,0,519,-55.0,0,0
0,0,332,2,332,500,0,518,-50.0,0,0
0,0,364,2,364,500,0,516,-45.0,0,0
0,0,393,2,393,500,0,515,-40.0,0,0
0,0,419,1,419,500,0,513,-35.0,0,0
0,0,442,1,442,500,0,512,-30.0,0,0
0,0,461,1,461,500,0,510,-25.0,0,0
0,0,476,1,476,500,0,508,-20.0,0,0
0,0,488,1,488,500,0,506,-15.0,0,0
0,0,496,0,496,500,0,504,-10.0,0,0
0,0,500,0,500,500,0,502,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,496,0,496,500,0,498,5.0,0,0
0,0,489,0,489,500,0,496,10.0,0,0
0,0,478,-1,478,500,0,494,15.0,0,0
0,0,464,-1,464,500,0,492,20.0,0,0
0,0,446,-1,446,500,0,491,25.0,0,0
0,0,425,-1,425,500,0,489,30.0,0,0
0,0,400,-1,400,500,0,487,35.0,0,0
0,0,373,-2,373,500,0,486,40.0,0,0
0,0,344,-2,344,500,0,485,45.0,0,0
0,0,312,-2,312,500,0,483,50.0,0,0
0,0,278,-2,278,500,0,482,55.0,0,0
0,0,242,-2,242,500,0,481,60.0,0,0
0,0,204,-2,204,500,0,480,65.0,0,0
0,0,165,-2,165,500,0,480,70.0,0,0
0,0,125,-2,125,500,0,479,75.0,0,0
0,0,84,-2,84,500,0,479,80.0,0,0
0,0,479,0,500,84,-2,84,-80.0,0,0
0,0,479,0,500,125,-2,125,-75.0,0,0
0,0,480,0,500,165,-2,165,-70.0,0,0
0,0,480,0,500,204,-2,204,-65.0,0,0
0,0,481,0,500,242,-2,242,-60.0,0,0
0,0,482,0,500,278,-2,278,-55.0,0,0
0,0,483,0,500,312,-2,312,-50.0,0,0
0,0,485,0,500,344,-2,344,-45.0,0,0
0,0,486,0,500,373,-2,373,-40.0,0,0
0,0,487,0,500,400,-1,400,-35.0,0,0
0,0,489,0,500,425,-1,425,-30.0,0,0
0,0,491,0,500,446,-1,446,-25.0,0,0
0,0,492,0,500,464,-1,464,-20.0,0,0
0,0,494,0,500,478,-1,478,-15.0,0,0
0,0,496,0,500,489,0,489,-10.0,0,0
0,0,498,0,500,496,0,496,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,502,0,500,500,0,500,5.0,0,0
0,0,504,0,500,496,0,496,10.0,0,0
0,0,506,0,500,488,1,488,15.0,0,0
0,0,508,0,500,476,1,476,20.0,0,0
0,0,510,0,500,461,1,461,25.0,0,0
0,0,512,0,500,442,1,442,30.0,0,0
0,0,513,0,500,419,1,419,35.0,0,0
0,0,515,0,500,393,2,393,40.0,0,0
0,0,516,0,500,364,2,364,45.0,0,0
0,0,518,0,500,332,2,332,50.0,0,0
0,0,519,0,500,297,2,297,55.0,0,0
0,0,520,0,500,259,2,259,60.0,0,0
0,0,521,0,500,219,2,219,65.0,0,0
0,0,522,0,500,178,2,178,70.0,0,0
0,0,523,0,500,135,3,135,75.0,0,0
0,0,523,0,500,90,3,90,80.0,0,0
0,0,84,21,84,500,0,502,-80.0,0,0
0,0,125,21,125,500,0,502,-75.0,0,0
0,0,165,20,165,500,0,502,-70.0,0,0
0,0,204,20,204,500,0,502,-65.0,0,0
0,0,242,19,242,500,0,502,-60.0,0,0
0,0,278,18,278,500,0,502,-55.0,0,0
0,0,312,17,312,500,0,502,-50.0,0,0
0,0,344,15,344,500,0,502,-45.0,0,0
0,0,373,14,373,500,0,502,-40.0,0,0
0,0,400,13,400,500,0,501,-35.0,0,0
0,0,425,11,425,500,0,501,-30.0,0,0
0,0,446,9,446,500,0,501,-25.0,0,0
0,0,464,8,464,500,0,501,-20.0,0,0
0,0,478,6,478,500,0,501,-15.0,0,0
0,0,489,4,489,500,0,500,-10.0,0,0
0,0,496,2,496,500,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,-2,500,500,0,500,5.0,0,0
0,0,496,-4,496,500,0,500,10.0,0,0
0,0,488,-6,488,500,0,499,15.0,0,0
0,0,476,-8,476,500,0,499,20.0,0,0
0,0,461,-10,461,500,0,499,25.0,0,0
0,0,442,-11,442,500,0,499,30.0,0,0
0,0,419,-13,419,500,0,499,35.0,0,0
0,0,393,-15,393,500,0,498,40.0,0,0
0,0,364,-16,364,500,0,498,45.0,0,0
0,0,332,-18,332,500,0,498,50.0,0,0
0,0,297,-19,297,500,0,498,55.0,0,0
0,0,259,-20,259,500,0,498,60.0,0,0
0,0,219,-21,219,500,0,498,65.0,0,0
0,0,178,-22,178,500,0,498,70.0,0,0
0,0,135,-23,135,500,0,498,75.0,0,0
0,0,90,-23,90,500,0,498,80.0,0,0
0,0,479,0,481,84,-21,84,-80.0,0,0
0,0,479,0,481,125,-21,125,-75.0,0,0
0,0,480,0,482,165,-20,165,-70.0,0,0
0,0,480,0,483,204,-20,204,-65.0,0,0
0,0,481,0,483,242,-19,242,-60.0,0,0
0,0,482,0,484,278,-18,278,-55.0,0,0
0,0,483,0,485,312,-17,312,-50.0,0,0
0,0,485,0,486,344,-15,344,-45.0,0,0
0,0,486,0,488,373,-14,373,-40.0,0,0
0,0,487,0,489,400,-13,400,-35.0,0,0
0,0,489,0,490,425,-11,425,-30.0,0,0
0,0,491,0,492,446,-9,446,-25.0,0,0
0,0,492,0,493,464,-8,464,-20.0,0,0
0,0,494,0,495,478,-6,478,-15.0,0,0
0,0,496,0,497,489,-4,489,-10.0,0,0
0,0,498,0,498,496,-2,496,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,502,0,502,500,2,500,5.0,0,0
0,0,504,0,504,496,4,496,10.0,0,0
0,0,506,0,505,488,6,488,15.0,0,0
0,0,508,0,507,476,8,476,20.0,0,0
0,0,510,0,509,461,10,461,25.0,0,0
0,0,512,0,510,442,11,442,30.0,0,0
0,0,513,0,512,419,13,419,35.0,0,0
0,0,515,0,513,393,15,393,40.0,0,0
0,0,516,0,515,364,16,364,45.0,0,0
0,0,518,0,516,332,18,332,50.0,0,0
0,0,519,0,517,297,19,297,55.0,0,0
0,0,520,0,518,259,20,259,60.0,0,0
0,0,521,0,519,219,21,219,65.0,0,0
0,0,522,0,520,178,22,178,70.0,0,0
0,0,523,0,520,135,23,135,75.0,0,0
0,0,523,0,521,90,23,90,80.0,0,0
0,0,90,23,90,521,0,523,-80.0,0,0
0,0,135,23,135,520,0,523,-75.0,0,0
0,0,178,22,178,520,0,522,-70.0,0,0
0,0,219,21,219,519,0,521,-65.0,0,0
0,0,259,20,259,518,0,520,-60.0,0,0
0,0,297,19,297,517,0,519,-55.0,0,0
0,0,332,18,332,516,0,518,-50.0,0,0
0,0,364,16,364,515,0,516,-45.0,0,0
0,0,393,15,393,513,0,515,-40.0,0,0
0,0,419,13,419,512,0,513,-35.0,0,0
0,0,442,11,442,510,0,512,-30.0,0,0
0,0,461,10,461,509,0,510,-25.0,0,0
0,0,476,8,476,507,0,508,-20.0,0,0
0,0,488,6,488,505,0,506,-15.0,0,0
0,0,496,4,496,504,0,504,-10.0,0,0
0,0,500,2,500,502,0,502,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,496,-2,496,498,0,498,5.0,0,0
0,0,489,-4,489,497,0,496,10.0,0,0
0,0,478,-6,478,495,0,494,15.0,0,0
0,0,464,-8,464,493,0,492,20.0,0,0
0,0,446,-9,446,492,0,491,25.0,0,0
0,0,425,-11,425,490,0,489,30.0,0,0
0,0,400,-13,400,489,0,487,35.0,0,0
0,0,373,-14,373,488,0,486,40.0,0,0
0,0,344,-15,344,486,0,485,45.0,0,0
0,0,312,-17,312,485,0,483,50.0,0,0
0,0,278,-18,278,484,0,482,55.0,0,0
0,0,242,-19,242,483,0,481,60.0,0,0
0,0,204,-20,204,483,0,480,65.0,0,0
0,0,165,-20,165,482,0,480,70.0,0,0
0,0,125,-21,125,481,0,479,75.0,0,0
0,0,84,-21,84,481,0,479,80.0,0,0
0,0,502,0,516,92,-13,92,-80.0,0,0
0,0,502,0,515,137,-13,137,-75.0,0,0
0,0,502,0,515,181,-12,181,-70.0,0,0
0,0,502,0,514,223,-12,223,-65.0,0,0
0,0,502,0,514,264,-11,264,-60.0,0,0
0,0,502,0,513,302,-11,302,-55.0,0,0
0,0,502,0,512,337,-10,337,-50.0,0,0
0,0,502,0,511,369,-9,369,-45.0,0,0
0,0,502,0,510,398,-8,398,-40.0,0,0
0,0,501,0,509,424,-7,424,-35.0,0,0
0,0,501,0,508,446,-6,446,-30.0,0,0
0,0,501,0,506,465,-5,465,-25.0,0,0
0,0,501,0,505,480,-4,480,-20.0,0,0
0,0,501,0,504,491,-3,491,-15.0,0,0
0,0,500,0,503,498,-2,498,-10.0,0,0
0,0,500,0,501,501,-1,501,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,499,496,1,496,5.0,0,0
0,0,500,0,497,487,2,487,10.0,0,0
0,0,499,0,496,476,3,476,15.0,0,0
0,0,499,0,495,460,4,460,20.0,0,0
0,0,499,0,494,442,5,442,25.0,0,0
0,0,499,0,493,420,6,420,30.0,0,0
0,0,499,0,492,396,7,396,35.0,0,0
0,0,498,0,491,369,8,369,40.0,0,0
0,0,498,0,490,339,8,339,45.0,0,0
0,0,498,0,489,307,9,307,50.0,0,0
0,0,498,0,488,273,10,273,55.0,0,0
0,0,498,0,488,238,10,238,60.0,0,0
0,0,498,0,487,200,11,200,65.0,0,0
0,0,498,0,487,162,11,162,70.0,0,0
0,0,498,0,486,122,11,122,75.0,0,0
0,0,498,0,486,82,12,82,80.0,0,0
0,0,87,-2,87,486,0,513,-80.0,0,0
0,0,129,-2,129,486,0,512,-75.0,0,0
0,0,171,-2,171,486,0,512,-70.0,0,0
0,0,211,-2,211,487,0,512,-65.0,0,0
0,0,250,-2,250,487,0,511,-60.0,0,0
0,0,287,-2,287,488,0,510,-55.0,0,0
0,0,322,-2,322,489,0,510,-50.0,0,0
0,0,354,-2,354,490,0,509,-45.0,0,0
0,0,383,-2,383,490,0,508,-40.0,0,0
0,0,410,-1,410,491,0,507,-35.0,0,0
0,0,433,-1,433,493,0,506,-30.0,0,0
0,0,453,-1,453,494,0,505,-25.0,0,0
0,0,470,-1,470,495,0,504,-20.0,0,0
0,0,483,-1,483,496,0,503,-15.0,0,0
0,0,492,0,492,497,0,502,-10.0,0,0
0,0,498,0,498,499,0,501,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,498,0,498,501,0,499,5.0,0,0
0,0,492,0,492,503,0,498,10.0,0,0
0,0,483,1,483,504,0,497,15.0,0,0
0,0,470,1,470,505,0,496,20.0,0,0
0,0,453,1,453,506,0,495,25.0,0,0
0,0,433,1,433,508,0,494,30.0,0,0
0,0,410,1,410,509,0,493,35.0,0,0
0,0,383,2,383,510,0,492,40.0,0,0
0,0,354,2,354,511,0,491,45.0,0,0
0,0,322,2,322,512,0,491,50.0,0,0
0,0,287,2,287,513,0,490,55.0,0,0
0,0,250,2,250,513,0,489,60.0,0,0
0,0,211,2,211,514,0,489,65.0,0,0
0,0,171,2,171,514,0,489,70.0,0,0
0,0,129,2,129,515,0,488,75.0,0,0
0,0,87,2,87,515,0,488,80.0,0,0
0,0,488,0,515,87,2,87,-80.0,0,0
0,0,488,0,515,129,2,129,-75.0,0,0
0,0,489,0,514,171,2,171,-70.0,0,0
0,0,489,0,514,211,2,211,-65.0,0,0
0,0,489,0,513,250,2,250,-60.0,0,0
0,0,490,0,513,287,2,287,-55.0,0,0
0,0,491,0,512,322,2,322,-50.0,0,0
0,0,491,0,511,354,2,354,-45.0,0,0
0,0,492,0,510,383,2,383,-40.0,0,0
0,0,493,0,509,410,1,410,-35.0,0,0
0,0,494,0,508,433,1,433,-30.0,0,0
0,0,495,0,506,453,1,453,-25.0,0,0
0,0,496,0,505,470,1,470,-20.0,0,0
0,0,497,0,504,483,1,483,-15.0,0,0
0,0,498,0,503,492,0,492,-10.0,0,0
0,0,499,0,501,498,0,498,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,0,499,498,0,498,5.0,0,0
0,0,502,0,497,492,0,492,10.0,0,0
0,0,503,0,496,483,-1,483,15.0,0,0
0,0,504,0,495,470,-1,470,20.0,0,0
0,0,505,0,494,453,-1,453,25.0,0,0
0,0,506,0,493,433,-1,433,30.0,0,0
0,0,507,0,491,410,-1,410,35.0,0,0
0,0,508,0,490,383,-2,383,40.0,0,0
0,0,509,0,490,354,-2,354,45.0,0,0
0,0,510,0,489,322,-2,322,50.0,0,0
0,0,510,0,488,287,-2,287,55.0,0,0
0,0,511,0,487,250,-2,250,60.0,0,0
0,0,512,0,487,211,-2,211,65.0,0,0
0,0,512,0,486,171,-2,171,70.0,0,0
0,0,512,0,486,129,-2,129,75.0,0,0
0,0,513,0,486,87,-2,87,80.0,0,0
0,0,82,12,82,486,0,498,-80.0,0,0
0,0,122,11,122,486,0,498,-75.0,0,0
0,0,162,11,162,487,0,498,-70.0,0,0
0,0,200,11,200,487,0,498,-65.0,0,0
0,0,238,10,238,488,0,498,-60.0,0,0
0,0,273,10,273,488,0,498,-55.0,0,0
0,0,307,9,307,489,0,498,-50.0,0,0
0,0,339,8,339,490,0,498,-45.0,0,0
0,0,369,8,369,491,0,498,-40.0,0,0
0,0,396,7,396,492,0,499,-35.0,0,0
0,0,420,6,420,493,0,499,-30.0,0,0
0,0,442,5,442,494,0,499,-25.0,0,0
0,0,460,4,460,495,0,499,-20.0,0,0
0,0,476,3,476,496,0,499,-15.0,0,0
0,0,487,2,487,497,0,500,-10.0,0,0
0,0,496,1,496,499,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,-1,501,501,0,500,5.0,0,0
0,0,498,-2,498,503,0,500,10.0,0,0
0,0,491,-3,491,504,0,501,15.0,0,0
0,0,480,-4,480,505,0,501,20.0,0,0
0,0,465,-5,465,506,0,501,25.0,0,0
0,0,446,-6,446,508,0,501,30.0,0,0
0,0,424,-7,424,509,0,501,35.0,0,0
0,0,398,-8,398,510,0,502,40.0,0,0
0,0,369,-9,369,511,0,502,45.0,0,0
0,0,337,-10,337,512,0,502,50.0,0,0
0,0,302,-11,302,513,0,502,55.0,0,0
0,0,264,-11,264,514,0,502,60.0,0,0
0,0,223,-12,223,514,0,502,65.0,0,0
0,0,181,-12,181,515,0,502,70.0,0,0
0,0,137,-13,137,515,0,502,75.0,0,0
0,0,92,-13,92,516,0,502,80.0,0,0
0,0,502,0,531,92,3,92,-80.0,0,0
0,0,502,0,531,137,3,137,-75.0,0,0
0,0,502,0,530,181,2,181,-70.0,0,0
0,0,502,0,529,223,2,223,-65.0,0,0
0,0,502,0,527,264,2,264,-60.0,0,0
0,0,502,0,526,302,2,302,-55.0,0,0
0,0,502,0,524,337,2,337,-50.0,0,0
0,0,502,0,522,369,2,369,-45.0,0,0
0,0,502,0,520,398,2,398,-40.0,0,0
0,0,501,0,518,424,1,424,-35.0,0,0
0,0,501,0,515,446,1,446,-30.0,0,0
0,0,501,0,513,465,1,465,-25.0,0,0
0,0,501,0,510,480,1,480,-20.0,0,0
0,0,501,0,508,491,1,491,-15.0,0,0
0,0,500,0,505,498,0,498,-10.0,0,0
0,0,500,0,503,501,0,501,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,497,496,0,496,5.0,0,0
0,0,500,0,495,487,0,487,10.0,0,0
0,0,499,0,492,476,-1,476,15.0,0,0
0,0,499,0,490,460,-1,460,20.0,0,0
0,0,499,0,488,442,-1,442,25.0,0,0
0,0,499,0,485,420,-1,420,30.0,0,0
0,0,499,0,483,396,-1,396,35.0,0,0
0,0,498,0,481,369,-2,369,40.0,0,0
0,0,498,0,480,339,-2,339,45.0,0,0
0,0,498,0,478,307,-2,307,50.0,0,0
0,0,498,0,476,273,-2,273,55.0,0,0
0,0,498,0,475,238,-2,238,60.0,0,0
0,0,498,0,474,200,-2,200,65.0,0,0
0,0,498,0,473,162,-2,162,70.0,0,0
0,0,498,0,472,122,-2,122,75.0,0,0
0,0,498,0,472,82,-2,82,80.0,0,0
0,0,82,-2,82,472,0,498,-80.0,0,0
0,0,122,-2,122,472,0,498,-75.0,0,0
0,0,162,-2,162,473,0,498,-70.0,0,0
0,0,200,-2,200,474,0,498,-65.0,0,0
0,0,238,-2,238,475,0,498,-60.0,0,0
0,0,273,-2,273,476,0,498,-55.0,0,0
0,0,307,-2,307,478,0,498,-50.0,0,0
0,0,339,-2,339,480,0,498,-45.0,0,0
0,0,369,-2,369,481,0,498,-40.0,0,0
0,0,396,-1,396,483,0,499,-35.0,0,0
0,0,420,-1,420,485,0,499,-30.0,0,0
0,0,442,-1,442,488,0,499,-25.0,0,0
0,0,460,-1,460,490,0,499,-20.0,0,0
0,0,476,-1,476,492,0,499,-15.0,0,0
0,0,487,0,487,495,0,500,-10.0,0,0
0,0,496,0,496,497,0,500,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,501,0,501,503,0,500,5.0,0,0
0,0,498,0,498,505,0,500,10.0,0,0
0,0,491,1,491,508,0,501,15.0,0,0
0,0,480,1,480,510,0,501,20.0,0,0
0,0,465,1,465,513,0,501,25.0,0,0
0,0,446,1,446,515,0,501,30.0,0,0
0,0,424,1,424,518,0,501,35.0,0,0
0,0,398,2,398,520,0,502,40.0,0,0
0,0,369,2,369,522,0,502,45.0,0,0
0,0,337,2,337,524,0,502,50.0,0,0
0,0,302,2,302,526,0,502,55.0,0,0
0,0,264,2,264,527,0,502,60.0,0,0
0,0,223,2,223,529,0,502,65.0,0,0
0,0,181,2,181,530,0,502,70.0,0,0
0,0,137,3,137,531,0,502,75.0,0,0
0,0,92,3,92,531,0,502,80.0,0,0
0,0,502,0,500,92,-29,92,-80.0,0,0
0,0,502,0,500,137,-28,137,-75.0,0,0
0,0,502,0,500,181,-27,181,-70.0,0,0
0,0,502,0,500,223,-26,223,-65.0,0,0
0,0,502,0,500,264,-25,264,-60.0,0,0
0,0,502,0,500,302,-24,302,-55.0,0,0
0,0,502,0,500,337,-22,337,-50.0,0,0
0,0,502,0,500,369,-20,369,-45.0,0,0
0,0,502,0,500,398,-18,398,-40.0,0,0
0,0,501,0,500,424,-16,424,-35.0,0,0
0,0,501,0,500,446,-14,446,-30.0,0,0
0,0,501,0,500,465,-12,465,-25.0,0,0
0,0,501,0,500,480,-10,480,-20.0,0,0
0,0,501,0,500,491,-7,491,-15.0,0,0
0,0,500,0,500,498,-5,498,-10.0,0,0
0,0,500,0,500,501,-2,501,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,500,0,500,496,2,496,5.0,0,0
0,0,500,0,500,487,5,487,10.0,0,0
0,0,499,0,500,476,7,476,15.0,0,0
0,0,499,0,500,460,9,460,20.0,0,0
0,0,499,0,500,442,11,442,25.0,0,0
0,0,499,0,500,420,13,420,30.0,0,0
0,0,499,0,500,396,15,396,35.0,0,0
0,0,498,0,500,369,17,369,40.0,0,0
0,0,498,0,500,339,19,339,45.0,0,0
0,0,498,0,500,307,20,307,50.0,0,0
0,0,498,0,500,273,21,273,55.0,0,0
0,0,498,0,500,238,23,238,60.0,0,0
0,0,498,0,500,200,24,200,65.0,0,0
0,0,498,0,500,162,24,162,70.0,0,0
0,0,498,0,500,122,25,122,75.0,0,0
0,0,498,0,500,82,26,82,80.0,0,0
0,0,92,-3,92,500,0,529,-80.0,0,0
0,0,137,-3,137,500,0,528,-75.0,0,0
0,0,181,-2,181,500,0,527,-70.0,0,0
0,0,223,-2,223,500,0,526,-65.0,0,0
0,0,264,-2,264,500,0,525,-60.0,0,0
0,0,302,-2,302,500,0,524,-55.0,0,0
0,0,337,-2,337,500,0,522,-50.0,0,0
0,0,369,-2,369,500,0,520,-45.0,0,0
0,0,398,-2,398,500,0,518,-40.0,0,0
0,0,424,-1,424,500,0,516,-35.0,0,0
0,0,446,-1,446,500,0,514,-30.0,0,0
0,0,465,-1,465,500,0,512,-25.0,0,0
0,0,480,-1,480,500,0,510,-20.0,0,0
0,0,491,-1,491,500,0,507,-15.0,0,0
0,0,498,0,498,500,0,505,-10.0,0,0
0,0,501,0,501,500,0,502,-5.0,0,0
0,0,500,0,500,500,0,500,0.0,0,0
0,0,496,0,496,500,0,498,5.0,0,0
0,0,487,0,487,500,0,495,10.0,0,0
0,0,476,1,476,500,0,493,15.0,0,0
0,0,460,1,460,500,0,491,20.0,0,0
