0, 0, 245, 56, 240, 305, -4, 289
0, 0, 244, 54, 239, 304, -5, 288
0, 0, 245, 56, 241, 305, -2, 290
0, 0, 246, 55, 241, 305, -3, 289
0, 0, 246, 54, 240, 304, -3, 290
0, 0, 244, 52, 240, 303, -4, 287
0, 0, 245, 55, 241, 305, -3, 289
0, 0, 245, 55, 240, 304, -3, 290
0, 0, 245, 55, 240, 304, -3, 289
0, 0, 244, 53, 239, 304, -3, 288
0, 0, 245, 53, 239, 303, -4, 287
0, 0, 244, 54, 239, 303, -4, 288
0, 0, 244, 54, 239, 304, -4, 289
0, 0, 244, 53, 239, 304, -4, 288
0, 0, 180, 43, 178, 267, -2, 254
0, 0, 83, -22, 85, 89, 0, 118
0, 0, 180, 44, 177, 266, -2, 255
0, 0, 83, -22, 84, 90, 0, 118
0, 0, 178, 45, 177, 267, -4, 255
0, 0, 83, -21, 84, 90, 0, 119
0, 0, 180, 44, 178, 267, -3, 254
0, 0, 85, -22, 85, 89, 2, 117
0, 0, 180, 45, 178, 267, -3, 256
0, 0, 84, -22, 85, 89, 1, 117
0, 0, 180, 43, 178, 267, -3, 254
0, 0, 84, -22, 85, 89, 1, 117
0, 0, 180, 45, 178, 268, -3, 255
0, 0, 83, -21, 84, 90, 0, 119
0, 0, 180, 43, 179, 267, -2, 254
0, 0, 83, -21, 85, 89, 0, 118
0, 0, 180, 43, 178, 267, -2, 254
0, 0, 84, -22, 85, 89, 0, 118
0, 0, 180, 45, 178, 268, -3, 255
0, 0, 84, -21, 84, 89, 1, 117
0, 0, 180, 43, 178, 267, -3, 254
0, 0, 83, -22, 84, 89, 0, 118
0, 0, 181, 43, 178, 267, -2, 254
0, 0, 85, -22, 85, 89, 2, 117
0, 0, 181, 44, 178, 267, -2, 254
0, 0, 83, -21, 84, 90, -1, 119
0, 0, 180, 45, 178, 268, -3, 255
0, 0, 84, -21, 85, 89, 2, 117
0, 0, 273, -35, 269, 236, -3, 314
0, 0, 148, 39, 147, 189, -2, 160
0, 0, 272, -35, 268, 236, -5, 315
0, 0, 148, 39, 146, 189, -2, 160
0, 0, 271, -35, 267, 236, -6, 315
0, 0, 148, 40, 147, 189, -2, 161
0, 0, 272, -36, 268, 236, -4, 314
0, 0, 148, 39, 147, 188, -2, 160
0, 0, 272, -35, 268, 235, -5, 313
0, 0, 148, 40, 147, 189, -2, 160
0, 0, 274, -36, 269, 235, -2, 313
0, 0, 148, 40, 147, 189, -2, 160
0, 0, 274, -36, 269, 235, -2, 313
0, 0, 148, 39, 147, 188, -2, 160
0, 0, 273, -36, 269, 235, -2, 312
0, 0, 148, 39, 147, 188, -2, 160
0, 0, 272, -36, 268, 235, -4, 313
0, 0, 147, 40, 146, 188, -2, 160
0, 0, 273, -35, 268, 235, -4, 314
0, 0, 148, 39, 146, 188, -2, 160
0, 0, 273, -35, 268, 236, -4, 314
0, 0, 147, 40, 146, 188, -2, 160
0, 0, 272, -36, 268, 236, -5, 315
0, 0, 147, 41, 147, 189, -2, 160
0, 0, 273, -36, 268, 236, -3, 313
0, 0, 148, 40, 147, 189, -2, 161
0, 0, 273, -35, 268, 236, -4, 313
0, 0, 148, 39, 147, 189, -2, 160
0, 0, 285, 75, 285, 355, 0, 327
0, 0, 130, -32, 130, 105, 2, 144
0, 0, 285, 76, 284, 354, 0, 327
0, 0, 128, -32, 129, 104, 1, 145
0, 0, 130, -31, 130, 106, 1, 146
0, 0, 286, 74, 285, 354, 0, 326
0, 0, 129, -30, 130, 106, 1, 146
0, 0, 285, 74, 284, 354, -1, 327
0, 0, 286, 76, 285, 355, 1, 327
0, 0, 129, -31, 130, 106, 1, 145
0, 0, 129, -31, 130, 105, 1, 146
0, 0, 286, 74, 285, 354, 1, 327
0, 0, 286, 75, 285, 354, 1, 326
0, 0, 129, -31, 130, 106, 1, 145
0, 0, 129, -31, 129, 106, 0, 147
0, 0, 286, 75, 286, 354, 0, 326
0, 0, 129, -31, 129, 106, 0, 147
0, 0, 287, 74, 285, 354, 1, 326
0, 0, 286, 74, 285, 354, 0, 327
0, 0, 129, -31, 129, 106, 1, 146
0, 0, 286, 74, 285, 354, 1, 326
0, 0, 129, -31, 130, 106, 1, 147
0, 0, 286, 74, 286, 353, 1, 325
0, 0, 129, -31, 129, 106, 1, 146
0, 0, 128, -31, 129, 106, 0, 145
0, 0, 286, 76, 285, 354, 0, 328
0, 0, 287, 75, 285, 354, 1, 327
0, 0, 129, -31, 129, 105, 1, 146
0, 0, 182, 56, 179, 283, -3, 258
0, 0, 84, -16, 84, 96, 0, 118
0, 0, 182, 57, 180, 282, -3, 259
0, 0, 85, -17, 86, 95, 2, 117
0, 0, 183, 55, 179, 283, -3, 258
0, 0, 85, -16, 86, 95, 1, 119
0, 0, 182, 56, 179, 283, -2, 257
0, 0, 84, -16, 84, 96, 1, 118
0, 0, 182, 55, 180, 282, -3, 257
0, 0, 85, -16, 86, 94, 2, 117
0, 0, 182, 56, 179, 282, -3, 258
0, 0, 84, -16, 86, 94, 1, 117
0, 0, 182, 56, 179, 282, -3, 258
0, 0, 84, -16, 85, 96, 0, 118
0, 0, 182, 56, 179, 281, -3, 257
