0, 0, 115, 59, 114, 249, -2, 166
0, 0, 115, 59, 114, 250, -2, 165
0, 0, 116, 60, 115, 249, -1, 165
0, 0, 116, 59, 115, 249, -2, 164
0, 0, 116, 58, 115, 249, -1, 164
0, 0, 116, 60, 115, 250, -1, 164
0, 0, 116, 59, 115, 250, -1, 165
0, 0, 116, 59, 115, 249, -1, 163
0, 0, 116, 58, 115, 249, -1, 164
0, 0, 115, 60, 113, 250, -2, 165
0, 0, 115, 59, 114, 249, -1, 167
0, 0, 116, 59, 115, 250, -1, 165
0, 0, 116, 59, 115, 250, -1, 165
0, 0, 116, 59, 114, 249, -1, 165
0, 0, 116, 60, 115, 249, -1, 166
0, 0, 116, 59, 115, 250, -1, 165
0, 0, 103, 32, 100, 295, -3, 213
0, 0, 104, 33, 101, 295, -2, 212
0, 0, 103, 33, 100, 295, -3, 213
0, 0, 103, 32, 100, 295, -3, 212
0, 0, 103, 33, 100, 295, -3, 213
0, 0, 103, 32, 100, 295, -3, 213
0, 0, 103, 32, 100, 296, -3, 212
0, 0, 103, 33, 100, 295, -3, 213
0, 0, 104, 32, 101, 295, -2, 212
0, 0, 104, 32, 101, 296, -2, 213
0, 0, 107, -31, 103, 226, -3, 208
0, 0, 107, -31, 103, 225, -3, 208
0, 0, 107, -31, 103, 225, -3, 208
0, 0, 107, -31, 103, 226, -3, 208
0, 0, 107, -30, 103, 225, -3, 208
0, 0, 107, -29, 103, 226, -3, 209
0, 0, 107, -31, 103, 226, -3, 208
0, 0, 107, -31, 103, 226, -3, 207
0, 0, 107, -31, 103, 226, -3, 208
0, 0, 107, -31, 103, 226, -3, 208
0, 0, 107, -30, 103, 226, -3, 209
0, 0, 107, -29, 103, 227, -3, 209
0, 0, 108, -29, 103, 226, -3, 208
0, 0, 73, -23, 69, 182, -2, 173
0, 0, 73, -23, 69, 183, -2, 174
0, 0, 73, -23, 69, 182, -2, 173
0, 0, 73, -24, 69, 182, -2, 172
0, 0, 73, -22, 69, 183, -2, 174
0, 0, 73, -24, 69, 182, -2, 173
0, 0, 73, -24, 69, 182, -2, 173
0, 0, 73, -22, 69, 183, -2, 174
0, 0, 73, -23, 69, 183, -2, 174
0, 0, 73, -22, 70, 183, -2, 174
0, 0, 73, -23, 70, 182, -2, 173
0, 0, 73, -23, 69, 182, -2, 173
0, 0, 73, -22, 69, 183, -2, 174
0, 0, 73, -24, 70, 182, -2, 173
0, 0, 73, -23, 69, 182, -2, 173
0, 0, 73, -24, 69, 182, -2, 173
0, 0, 73, -24, 69, 182, -2, 173
0, 0, 73, -23, 70, 184, -2, 174
0, 0, 93, -81, 91, 153, -4, 193
0, 0, 94, -81, 92, 153, -3, 193
0, 0, 94, -82, 92, 152, -3, 192
0, 0, 94, -80, 92, 154, -4, 193
0, 0, 94, -81, 92, 153, -4, 193
0, 0, 93, -79, 91, 154, -4, 194
0, 0, 93, -81, 91, 152, -4, 193
0, 0, 93, -81, 92, 153, -4, 193
0, 0, 94, -81, 93, 153, -3, 193
0, 0, 93, -82, 92, 152, -4, 192
0, 0, 94, -79, 92, 154, -3, 195
0, 0, 94, -82, 93, 152, -3, 192
0, 0, 94, -82, 93, 152, -3, 192
0, 0, 93, -81, 92, 153, -4, 193
0, 0, 94, -82, 93, 152, -3, 192
0, 0, 94, -82, 92, 153, -4, 192
0, 0, 94, -82, 92, 152, -4, 192
0, 0, 130, -70, 125, 123, -5, 166
0, 0, 76, -40, 70, 170, -6, 176
0, 0, 131, -72, 126, 121, -4, 164
0, 0, 131, -72, 125, 122, -5, 164
0, 0, 76, -40, 70, 170, -7, 176
0, 0, 130, -71, 125, 122, -5, 166
0, 0, 130, -71, 125, 121, -5, 165
0, 0, 130, -71, 125, 122, -5, 166
0, 0, 131, -70, 126, 122, -4, 165
0, 0, 77, -40, 71, 170, -6, 176
0, 0, 132, -71, 126, 123, -4, 165
0, 0, 76, -39, 70, 171, -6, 177
0, 0, 131, -71, 127, 121, -4, 164
0, 0, 76, -39, 70, 171, -6, 177
0, 0, 132, -72, 126, 122, -4, 164
0, 0, 77, -39, 70, 171, -6, 177
0, 0, 129, -72, 125, 122, -6, 166
0, 0, 131, -72, 126, 122, -5, 165
0, 0, 76, -40, 71, 170, -6, 176
0, 0, 133, 43, 133, 249, -2, 173
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 133, 43, 132, 250, -2, 173
0, 0, 134, 43, 134, 251, -1, 174
0, 0, 76, 26, 71, 244, -6, 182
0, 0, 133, 43, 133, 250, -1, 173
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 133, 44, 132, 249, -2, 174
0, 0, 76, 26, 70, 243, -6, 182
0, 0, 134, 44, 134, 249, -1, 174
0, 0, 75, 26, 71, 244, -6, 182
0, 0, 133, 44, 132, 249, -2, 174
0, 0, 75, 26, 70, 243, -6, 182
0, 0, 133, 43, 133, 250, -1, 173
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 134, 43, 132, 249, -1, 173
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 133, 43, 132, 249, -2, 174
0, 0, 76, 26, 71, 244, -6, 182
0, 0, 133, 44, 132, 249, -2, 174
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 133, 44, 133, 250, -2, 173
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 133, 44, 132, 249, -2, 174
0, 0, 76, 26, 71, 244, -6, 182
0, 0, 133, 43, 132, 250, -2, 174
0, 0, 76, 26, 71, 243, -6, 182
0, 0, 135, -13, 129, 185, -4, 169
0, 0, 77, -8, 70, 205, -7, 176
0, 0, 135, -13, 129, 187, -4, 168
0, 0, 77, -5, 70, 208, -7, 180
0, 0, 135, -13, 129, 187, -4, 168
0, 0, 77, -3, 70, 210, -7, 181
0, 0, 135, -12, 130, 187, -5, 169
0, 0, 77, -5, 70, 208, -7, 179
0, 0, 135, -13, 130, 187, -5, 168
0, 0, 77, -5, 70, 208, -7, 179
0, 0, 135, -12, 130, 187, -5, 169
0, 0, 77, -6, 71, 209, -7, 179
0, 0, 134, -13, 129, 186, -4, 169
0, 0, 135, -13, 130, 186, -4, 169
0, 0, 77, -5, 70, 209, -7, 180
0, 0, 135, -12, 131, 186, -5, 169
0, 0, 135, -12, 131, 187, -5, 169
0, 0, 135, -13, 130, 188, -4, 168
0, 0, 77, -5, 70, 209, -7, 179
0, 0, 134, -13, 130, 187, -5, 168
0, 0, 77, -5, 71, 209, -7, 179
0, 0, 134, -13, 129, 187, -4, 168
0, 0, 76, -6, 70, 208, -8, 178
0, 0, 135, -12, 131, 186, -5, 169
0, 0, 77, -5, 70, 208, -7, 179
0, 0, 135, -12, 130, 186, -5, 169
