0, 0, 270, -84, 269, 221, 3, 376
0, 0, 157, 79, 156, 257, 0, 204
0, 0, 271, -84, 269, 221, 4, 376
0, 0, 155, 77, 156, 257, -1, 202
0, 0, 269, -82, 268, 222, 1, 386
0, 0, 157, 78, 156, 257, 0, 205
0, 0, 269, -84, 268, 221, 0, 386
0, 0, 156, 77, 155, 257, -1, 203
0, 0, 270, -83, 268, 221, 2, 376
0, 0, 156, 78, 156, 258, 0, 205
0, 0, 270, -83, 269, 221, 2, 384
0, 0, 157, 78, 156, 256, -1, 203
0, 0, 271, -83, 270, 222, 4, 377
0, 0, 157, 78, 157, 257, -1, 205
0, 0, 270, -82, 269, 221, 1, 386
0, 0, 157, 78, 155, 257, 0, 205
0, 0, 270, -84, 269, 221, 3, 376
0, 0, 156, 78, 156, 256, 0, 203
0, 0, 135, 69, 134, 298, -2, 276
0, 0, 60, -30, 62, 80, 2, 119
0, 0, 136, 70, 135, 298, -1, 276
0, 0, 61, -30, 62, 81, 2, 120
0, 0, 136, 70, 135, 298, -1, 277
0, 0, 61, -29, 62, 81, 2, 120
0, 0, 136, 71, 135, 299, -1, 277
0, 0, 61, -29, 62, 81, 2, 120
0, 0, 135, 70, 135, 298, -2, 276
0, 0, 60, -29, 62, 81, 2, 121
0, 0, 137, 69, 135, 297, -1, 276
0, 0, 60, -29, 62, 81, 1, 121
0, 0, 137, 71, 135, 298, -1, 277
0, 0, 61, -29, 62, 81, 2, 120
0, 0, 135, 70, 135, 298, -2, 275
0, 0, 59, -29, 61, 81, 1, 121
0, 0, 135, 69, 134, 298, -2, 275
0, 0, 61, -30, 62, 81, 2, 120
0, 0, 138, 69, 137, 298, -1, 278
0, 0, 135, 69, 134, 298, -2, 277
0, 0, 60, -29, 61, 81, 1, 121
0, 0, 137, 101, 137, 330, 2, 278
0, 0, 59, -17, 60, 93, 1, 119
0, 0, 136, 100, 138, 330, 1, 278
0, 0, 59, -16, 61, 93, 1, 119
0, 0, 136, 98, 137, 329, 2, 277
0, 0, 59, -16, 61, 94, 1, 119
0, 0, 137, 100, 137, 329, 2, 277
0, 0, 59, -16, 60, 93, 1, 118
0, 0, 137, 98, 138, 328, 2, 276
0, 0, 59, -16, 61, 93, 1, 118
0, 0, 137, 98, 138, 329, 2, 277
0, 0, 59, -16, 60, 93, 1, 118
0, 0, 137, 100, 137, 329, 2, 276
0, 0, 59, -15, 60, 94, 1, 121
0, 0, 137, 98, 138, 328, 2, 276
0, 0, 59, -16, 61, 93, 1, 119
0, 0, 137, 99, 138, 329, 2, 277
0, 0, 59, -16, 61, 93, 1, 119
0, 0, 136, 100, 138, 329, 2, 278
0, 0, 59, -17, 61, 93, 1, 119
0, 0, 137, 99, 137, 329, 2, 277
0, 0, 59, -17, 60, 93, 2, 117
0, 0, 138, 98, 139, 330, 3, 277
0, 0, 60, -16, 62, 93, 2, 118
0, 0, 136, 99, 138, 329, 2, 278
0, 0, 59, -16, 60, 92, 1, 119
0, 0, 71, 37, 71, 160, -1, 136
0, 0, 127, -37, 128, 181, 0, 257
0, 0, 71, 37, 70, 161, -1, 136
0, 0, 127, -36, 128, 181, 1, 258
0, 0, 71, 37, 71, 160, -1, 136
0, 0, 127, -37, 128, 181, 0, 258
0, 0, 71, 37, 70, 160, -1, 136
0, 0, 127, -35, 128, 181, 1, 259
0, 0, 71, 38, 70, 161, -1, 136
0, 0, 127, -37, 128, 180, 0, 258
0, 0, 71, 36, 70, 160, -1, 136
0, 0, 127, -37, 128, 181, 0, 257
0, 0, 72, 36, 70, 160, -1, 135
0, 0, 127, -36, 128, 181, 0, 258
0, 0, 71, 37, 71, 160, -1, 136
0, 0, 127, -36, 128, 181, 1, 256
0, 0, 71, 36, 70, 160, -1, 136
0, 0, 128, -37, 129, 180, 1, 257
0, 0, 72, 36, 70, 160, -1, 136
0, 0, 127, -38, 128, 180, 1, 253
0, 0, 72, 36, 71, 160, -1, 136
0, 0, 127, -37, 128, 180, 0, 258
0, 0, 71, 37, 71, 160, -1, 136
0, 0, 127, -36, 128, 180, 0, 259
0, 0, 71, 36, 70, 159, -1, 136
0, 0, 127, -37, 128, 181, 1, 257
0, 0, 71, 36, 70, 160, -1, 136
0, 0, 127, -36, 129, 181, 1, 258
0, 0, 240, -63, 237, 227, -4, 366
0, 0, 138, 73, 136, 242, -2, 189
0, 0, 240, -62, 238, 228, -4, 368
0, 0, 138, 73, 136, 242, -2, 189
0, 0, 240, -61, 239, 228, -2, 368
0, 0, 137, 74, 136, 241, -2, 190
0, 0, 240, -63, 238, 228, -2, 358
0, 0, 137, 74, 136, 242, -2, 190
0, 0, 241, -61, 239, 229, -2, 367
0, 0, 136, 72, 135, 242, -3, 189
0, 0, 240, -62, 238, 228, -2, 368
0, 0, 138, 74, 136, 242, -2, 190
0, 0, 240, -64, 238, 227, -1, 358
0, 0, 138, 75, 136, 243, -2, 191
0, 0, 240, -63, 238, 228, -1, 358
0, 0, 137, 74, 136, 242, -2, 190
0, 0, 241, -62, 239, 228, -2, 366
0, 0, 139, 74, 136, 242, -1, 190
0, 0, 240, -61, 238, 228, -2, 364
0, 0, 138, 75, 136, 244, -2, 190
0, 0, 137, -48, 136, 115, 0, 183
0, 0, 98, -14, 95, 175, 0, 222
0, 0, 138, -48, 137, 115, 1, 183
0, 0, 99, -14, 96, 175, 0, 222
0, 0, 137, -48, 138, 115, 0, 182
0, 0, 97, -15, 94, 174, -1, 221
0, 0, 138, -48, 138, 115, 1, 183
0, 0, 98, -14, 95, 176, 0, 222
0, 0, 137, -48, 137, 115, 0, 183
0, 0, 97, -14, 95, 175, 0, 222
0, 0, 138, -47, 138, 116, 1, 184
0, 0, 98, -14, 96, 176, 0, 222
0, 0, 138, -47, 137, 116, 0, 184
0, 0, 98, -14, 95, 176, 0, 222
0, 0, 138, -46, 138, 115, 1, 184
0, 0, 97, -14, 94, 175, -1, 222
0, 0, 138, -47, 138, 116, 1, 184
0, 0, 97, -15, 95, 175, -1, 221
0, 0, 137, -46, 137, 116, 1, 184
0, 0, 99, -15, 96, 174, 0, 221
0, 0, 137, -47, 137, 116, 0, 184
0, 0, 98, -14, 95, 175, 0, 221
